StartDate,EndDate,Status.x,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,consent,attention_check,electrons_know,electrons_accept,antibiotics_know,antibiotics_accept,continents_know,continents_accept,sex_know,sex_accept,lasers_know,lasers_accept,orbit_know,orbit_accept,diamonds_know,diamonds_accept,speed_know,speed_accept,salt_know,salt_accept,water_know,water_accept,electrons,electrons_confirm,antibiotics,antibiotics_confirm,continents,continents_confirm,sex,sex_confirm,lasers,lasers_confirm,orbit,orbit_confirm,diamonds,diamonds_confirm,speed,speed_confirm,salt,salt_confirm,water,water_confirm,Q1...60,CMQ_1,CMQ_2,CMQ_3,CMQ_4,CMQ_5,SICBS,BCTI_intro,BCTI_apollo,BCTI_cancer,BCTI_viruses,BCTI_climatechange,BCTI_flatearth,BCTI_autism,BCTI_polio,BCTI_alien,BCTI_hydorxychlor,BCTI_evolution,wgm_scientists,wgm_sciencegeneral,pew,reason_agreement,other_reason_agreement,reason_followup,Q1...84,education,comments,PROLIFIC_PID,Submission id,Status.y,Custom study tncs accepted at,Started at,Completed at,Reviewed at,Archived at,Time taken,Completion code,Total approvals,Covid-19 vaccination,Covid-19 vaccine opinions,Vaccine opinions 2,age,Sex,Ethnicity simplified,Country of birth,Country of residence,Nationality,Language,Student status,Employment status,gender,duration_mins,id,BCTI_avg,CMQ_avg,avg_acceptance,avg_knowledge,avg_acceptance_initial
2024-04-22T18:45:14Z,2024-04-22T18:49:03Z,IP Address,63.150.197.50,100,229,True,2024-04-22 18:49:04,R_1D17GVjmuFD2sPx,NA,NA,NA,NA,36.6694,-93.2449,anonymous,EN,I give my informed consent to participate in this study.,Never 1,TRUE,Yes,TRUE,Yes,TRUE,Yes,FALSE,Yes,TRUE,Yes,TRUE,Yes,TRUE,Yes,TRUE,Yes,FALSE,Yes,FALSE,Yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,3,trust in scientists,NA,NA,NA,Some College,NA,5914b7b50a4b9d0001add64f,662694157840492027c936e5,AWAITING REVIEW,Not Applicable,2024-04-22T16:45:12Z,2024-04-22T16:49:06Z,NA,2024-04-22T16:51:44Z,234,CR9UHRS6,3075,No,Against (I feel negatively about the vaccines),1 (TOTALLY DISAGREEE),36,Male,White,United States,United States,United States,English,Yes,Full-Time,male,3.816666666666667,124,NA,NA,1,0.7,1
2024-04-22T18:47:37Z,2024-04-22T18:50:51Z,IP Address,71.208.125.51,100,193,True,2024-04-22 18:50:52,R_1HNXoxfYrrklQVK,NA,NA,NA,NA,26.6615,-81.6116,anonymous,EN,I give my informed consent to participate in this study.,Never 1,FALSE,Yes,TRUE,Yes,TRUE,Yes,TRUE,Yes,TRUE,Yes,FALSE,Yes,FALSE,Yes,TRUE,Yes,FALSE,Yes,TRUE,Yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,2,trust in scientists,NA,NA,NA,2-year College Degree,NA,60fb024cbfd74cc251c6f9b0,66268d3de6c0a1a66cd969ac,AWAITING REVIEW,Not Applicable,2024-04-22T16:23:47Z,2024-04-22T16:50:54Z,NA,2024-04-22T16:53:16Z,1627,CR9UHRS6,295,No,Against (I feel negatively about the vaccines),1 (TOTALLY DISAGREEE),45,Male,White,United States,United States,United States,English,No,Full-Time,male,3.2333333333333334,125,NA,NA,1,0.6,1
2024-04-22T18:30:47Z,2024-04-22T18:50:56Z,IP Address,72.217.124.122,100,1209,True,2024-04-22 18:50:57,R_3Yx0YGWcAITU7es,NA,NA,NA,NA,33.4793,-112.3121,anonymous,EN,I give my informed consent to participate in this study.,Never 1,FALSE,Yes,TRUE,Yes,TRUE,Yes,TRUE,Yes,TRUE,Yes,FALSE,Yes,TRUE,Yes,TRUE,Yes,FALSE,Yes,TRUE,Yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,100,100,90,80,100,9,NA,9,9,8,8,9,9,8,9,5,5,NA,NA,NA,independent verification,NA,"It is an obvious pattern whenever these events happen that there is a coverup, you just have to research the track record",NA,3- or 4-year College Degree,N/A,65d219ae5dfcb3e376af3e01,662690ac23eb43d85e49d4d5,AWAITING REVIEW,Not Applicable,2024-04-22T16:30:42Z,2024-04-22T16:51:00Z,NA,2024-04-22T16:53:16Z,1219,CR9UHRS6,354,No,Against (I feel negatively about the vaccines),3(SOMEWHAT DISAGREE),30,Female,Mixed,United States,United States,United States,English,No,Full-Time,female,20.15,126,7.9,94,1,0.7,1
2024-04-22T18:46:20Z,2024-04-22T18:56:52Z,IP Address,174.202.66.148,100,631,True,2024-04-22 18:56:52,R_8yBg9f5qIAPudeF,NA,NA,NA,NA,39.7661,-86.1735,anonymous,EN,I give my informed consent to participate in this study.,Never 1,FALSE,Yes,FALSE,Yes,TRUE,Yes,FALSE,Yes,TRUE,Yes,FALSE,Yes,TRUE,Yes,TRUE,Yes,TRUE,Yes,TRUE,Yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,3,1,trust in scientists,NA,NA,NA,2-year College Degree,N/A,642c9e92b3a29facaa9f48a0,66269452ec0dad5bcfda33fd,AWAITING REVIEW,Not Applicable,2024-04-22T16:46:16Z,2024-04-22T16:56:56Z,NA,2024-04-22T16:59:01Z,640,CR9UHRS6,882,No,Against (I feel negatively about the vaccines),2 (DISAGREE),56,Male,White,United States,United States,United States,English,Yes,Full-Time,male,10.533333333333333,127,NA,NA,1,0.6,1
2024-04-22T18:52:55Z,2024-04-22T19:02:56Z,IP Address,45.36.243.153,100,601,True,2024-04-22 19:02:57,R_5xB088PNm2uD9Jf,NA,NA,NA,NA,36.0217,-79.7839,anonymous,EN,I give my informed consent to participate in this study.,Never 1,TRUE,Yes,TRUE,Yes,TRUE,Yes,FALSE,Yes,TRUE,Yes,TRUE,Yes,TRUE,Yes,TRUE,Yes,TRUE,Yes,FALSE,Yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,100,100,90,100,100,9,NA,1,7,7,7,1,4,3,9,7,4,3,3,2,NA,NA,NA,NA,2-year College Degree,"I have seen a lot of stuff in this world. A lot of it is suppressed and or not privy to those who do not delve into it. Roswell aliens and covid lab in China.  The media will lie to you as usual. I wont say the end of times. But if not, it sure is putting up a front for it. Thank you, and have a good day.",5c65b3d45416680001bed9fa,662695c159b99d222d81724c,AWAITING REVIEW,Not Applicable,2024-04-22T16:52:52Z,2024-04-22T17:03:01Z,NA,2024-04-22T17:04:42Z,610,CR9UHRS6,4464,No,Against (I feel negatively about the vaccines),2 (DISAGREE),58,Male,White,United States,United States,United States,English,No,Part-Time,male,10.016666666666667,128,5,98,1,0.8,1
2024-04-22T18:41:51Z,2024-04-22T19:03:36Z,IP Address,184.98.75.181,100,1305,True,2024-04-22 19:03:37,R_11EByk8pWYk7R9F,NA,NA,NA,NA,33.6563,-112.1706,anonymous,EN,I give my informed consent to participate in this study.,Never 1,FALSE,Yes,FALSE,Yes,FALSE,No,FALSE,Yes,FALSE,Yes,TRUE,Yes,FALSE,Yes,TRUE,Yes,FALSE,Yes,FALSE,Yes,NA,NA,NA,NA,"YES, I believe in a young earth.  I do not accept the tax supported theory of evolution.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,100,100,100,60,100,9,NA,9,9,9,7,5,9,9,1,9,7,NA,NA,NA,independent verification,NA,"I'm unsure of which question, you asked several.  it's a bit confusing. the vaccine question has been verified by personal treatment and independent studies that were banned on social platforms",NA,Some College,"Yes, in one of the questions you tied in 3 questions at once. One of them asking if I believe if dinosaurs exist...which I do.  The other two questions were regarding fossil fuels, and the other one I don't remember but I completely disagree with.  They should have been asked as three separate questions.",661c72551ca02274ef3b9129,6626933f59b99d222d8171a3,AWAITING REVIEW,Not Applicable,2024-04-22T16:41:48Z,2024-04-22T17:03:39Z,NA,2024-04-22T17:05:07Z,1312,CR9UHRS6,11,No,Against (I feel negatively about the vaccines),1 (TOTALLY DISAGREEE),54,Female,White,United States,United States,United States,English,No,Part-Time,female,21.75,129,7.4,92,0.9,0.2,0.9
2024-04-22T18:57:18Z,2024-04-22T19:07:22Z,IP Address,172.58.146.83,100,604,True,2024-04-22 19:07:23,R_4xQQVLUztAYvkqE,NA,NA,NA,NA,36.0571,-86.6729,anonymous,EN,I give my informed consent to participate in this study.,Never 1,FALSE,Yes,FALSE,No,TRUE,Yes,FALSE,Yes,TRUE,Yes,FALSE,Yes,TRUE,Yes,TRUE,Yes,FALSE,Yes,TRUE,Yes,NA,NA,I was confused.,Yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,70,80,100,20,80,8,NA,1,5,5,1,1,5,5,5,5,1,4,4,4,NA,NA,NA,NA,Less than High School,NA,642c4f6e95f13dc4c1b54712,662696e0292f5feb4f03d574,AWAITING REVIEW,Not Applicable,2024-04-22T16:57:13Z,2024-04-22T17:07:27Z,NA,2024-04-22T17:08:54Z,614,CR9UHRS6,1168,No,Against (I feel negatively about the vaccines),3(SOMEWHAT DISAGREE),50,Male,White,United States,United States,United States,English,No,Unemployed (and job seeking),male,10.066666666666666,130,3.4,70,1,0.5,0.9
2024-04-22T18:56:48Z,2024-04-22T19:08:06Z,IP Address,71.203.144.14,100,677,True,2024-04-22 19:08:06,R_7QlVDNzAkuGE0v5,NA,NA,NA,NA,30.45,-81.6624,anonymous,EN,I give my informed consent to participate in this study.,Never 1,TRUE,Yes,TRUE,Yes,TRUE,Yes,FALSE,Yes,TRUE,Yes,TRUE,Yes,FALSE,Yes,TRUE,Yes,TRUE,Yes,TRUE,Yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,100,100,30,100,100,9,NA,1,5,7,2,1,4,3,7,2,1,NA,NA,NA,independent verification,NA,I used the information and links given to verify it.,NA,3- or 4-year College Degree,NA,63d193c45e01ccb694993e7f,662696c6a0c74cf023e2b99d,AWAITING REVIEW,Not Applicable,2024-04-22T16:56:47Z,2024-04-22T17:08:07Z,NA,2024-04-22T17:09:45Z,681,CR9UHRS6,4199,No,Against (I feel negatively about the vaccines),2 (DISAGREE),42,Male,White,United States,United States,United States,English,No,Full-Time,male,11.3,131,3.3,86,1,0.8,1
2024-04-22T18:52:39Z,2024-04-22T19:08:11Z,IP Address,184.57.198.45,100,932,True,2024-04-22 19:08:12,R_7rP6zCHXYHiby61,NA,NA,NA,NA,39.2413,-84.5455,anonymous,EN,I give my informed consent to participate in this study.,Never 1,TRUE,Yes,TRUE,Yes,FALSE,No,TRUE,Yes,TRUE,Yes,TRUE,No,TRUE,Yes,TRUE,Yes,TRUE,Yes,TRUE,Yes,NA,NA,NA,NA,Continental drift is an unproven theory. I have seen no actual evidence for it. Flooding and receding of waters are more likely the cause of coastline changes throughout history.,No,NA,NA,NA,NA,There is no scientific evidence that the earth moves at all except for earthquakes. The sun is clearly moving around the earth in a daily circular pattern. The sun is much smaller and closer than we have been taught.,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,4,2,independent verification,NA,"I have been studying this information for many years. Real science is not consensus alone. Peer review is rigged and fraudulent. We are not being given the truth about many things and most ""scientists"" don't even know that they are wrong and refuse to reinvestigate the topics.",NA,Some College,NA,6286883dfdadd2d772aa2a72,662695cc4c7f0c00a32534f9,AWAITING REVIEW,Not Applicable,2024-04-22T16:52:35Z,2024-04-22T17:08:13Z,NA,2024-04-22T17:09:50Z,938,CR9UHRS6,1325,No,Against (I feel negatively about the vaccines),3(SOMEWHAT DISAGREE),51,Male,White,United States,United States,United States,English,No,Part-Time,male,15.533333333333333,132,NA,NA,0.8,0.9,0.8
2024-04-22T19:06:58Z,2024-04-22T19:11:22Z,IP Address,72.225.57.253,100,264,True,2024-04-22 19:11:23,R_6wQXK4B4RKfBCi4,NA,NA,NA,NA,43.1806,-77.5948,anonymous,EN,I give my informed consent to participate in this study.,Never 1,TRUE,Yes,FALSE,Yes,TRUE,Yes,TRUE,Yes,FALSE,Yes,TRUE,Yes,FALSE,Yes,TRUE,Yes,TRUE,Yes,FALSE,Yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,100,90,90,90,90,9,NA,5,9,9,8,9,9,9,9,4,5,3,3,4,NA,NA,NA,NA,Some College,NA,6085e7b2cefdf1c11ed41546,66269928010213d7a756f1ae,AWAITING REVIEW,Not Applicable,2024-04-22T17:06:55Z,2024-04-22T17:11:27Z,NA,2024-04-22T17:13:26Z,273,CR9UHRS6,934,No,Against (I feel negatively about the vaccines),1 (TOTALLY DISAGREEE),42,Female,Black,United States,United States,United States,English,No,Full-Time,female,4.4,133,7.6,92,1,0.6,1
2024-04-22T19:06:35Z,2024-04-22T19:20:41Z,IP Address,67.174.71.52,100,846,True,2024-04-22 19:20:42,R_56eChgSRNL7DicV,NA,NA,NA,NA,38.0936,-78.5623,anonymous,EN,I give my informed consent to participate in this study.,Never 1,TRUE,Yes,TRUE,Yes,FALSE,Yes,TRUE,Yes,TRUE,Yes,TRUE,Yes,TRUE,Yes,TRUE,Yes,FALSE,Yes,TRUE,Yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,70,70,80,70,80,6,NA,6,7,6,6,5,9,5,8,6,3,NA,NA,NA,trust in scientists,NA,NA,NA,Some College,NA,5b6d9fa021dca60001d13f02,6626990d36f04a0be9b0953f,AWAITING REVIEW,Not Applicable,2024-04-22T17:06:31Z,2024-04-22T17:20:43Z,NA,2024-04-22T17:22:12Z,853,CR9UHRS6,1867,No,Against (I feel negatively about the vaccines),2 (DISAGREE),39,Female,White,United States,United States,United States,English,No,Full-Time,female,14.1,134,6.1,74,1,0.8,1
2024-04-22T19:12:27Z,2024-04-22T19:21:31Z,IP Address,47.17.253.110,100,543,True,2024-04-22 19:21:31,R_4QWDJtVgfWHIblB,NA,NA,NA,NA,40.6844,-73.4183,anonymous,EN,I give my informed consent to participate in this study.,Never 1,TRUE,Yes,TRUE,Yes,FALSE,Yes,TRUE,Yes,TRUE,Yes,TRUE,Yes,TRUE,Yes,TRUE,Yes,TRUE,Yes,FALSE,Yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,70,100,60,80,90,7,NA,1,8,8,6,1,9,5,6,7,1,3,3,3,NA,NA,NA,NA,High School / GED,This was a fun study....thank you!!!!,660ea96849b96ac7f24c6878,66269a709f562107de1bbf2e,AWAITING REVIEW,Not Applicable,2024-04-22T17:12:22Z,2024-04-22T17:21:33Z,NA,2024-04-22T17:23:01Z,551,CR9UHRS6,142,No,Against (I feel negatively about the vaccines),1 (TOTALLY DISAGREEE),48,Female,White,United States,United States,United States,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)",female,9.066666666666666,135,5.2,80,1,0.8,1
2024-04-22T19:19:25Z,2024-04-22T19:24:45Z,IP Address,99.179.4.21,100,319,True,2024-04-22 19:24:46,R_1hlwcPX4xwQQlPl,NA,NA,NA,NA,30.1503,-97.2865,anonymous,EN,I give my informed consent to participate in this study.,Never 1,FALSE,Yes,TRUE,Yes,TRUE,Yes,TRUE,Yes,TRUE,Yes,TRUE,Yes,TRUE,Yes,TRUE,Yes,TRUE,Yes,FALSE,Yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,1,independent verification,NA,Have an educational background in anthropology and took a lot of science courses. I trust scientists generally but not always the way the findings are relayed.,NA,3- or 4-year College Degree,NA,65f772f3aa9026db59ec6685,66269c158f532f15b1c54479,AWAITING REVIEW,Not Applicable,2024-04-22T17:19:22Z,2024-04-22T17:24:47Z,NA,2024-04-22T17:26:31Z,326,CR9UHRS6,287,No,Against (I feel negatively about the vaccines),1 (TOTALLY DISAGREEE),39,Female,White,United States,United States,United States,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)",female,5.333333333333333,136,NA,NA,1,0.8,1
2024-04-22T19:25:12Z,2024-04-22T19:28:44Z,IP Address,35.145.52.102,100,212,True,2024-04-22 19:28:45,R_1D64DhFtfQIBhm5,NA,NA,NA,NA,28.5727,-80.8206,anonymous,EN,I give my informed consent to participate in this study.,Never 1,TRUE,Yes,FALSE,Yes,FALSE,No,TRUE,Yes,TRUE,Yes,TRUE,Yes,TRUE,Yes,TRUE,Yes,FALSE,Yes,FALSE,Yes,NA,NA,NA,NA,NA,Yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,100,100,100,100,100,9,NA,9,9,9,9,9,9,9,9,9,9,NA,NA,NA,independent verification,NA,"My own research, we were lied to in school",NA,3- or 4-year College Degree,NA,5a5da588f6c51700019527c4,66269d7162fe739f4f14e7fb,AWAITING REVIEW,Not Applicable,2024-04-22T17:25:09Z,2024-04-22T17:28:46Z,NA,2024-04-22T17:30:34Z,217,CR9UHRS6,6411,No,Against (I feel negatively about the vaccines),1 (TOTALLY DISAGREEE),41,Male,Black,United States,United States,United States,English,Yes,Full-Time,male,3.533333333333333,137,9,100,1,0.6,0.9
2024-04-22T19:21:26Z,2024-04-22T19:32:44Z,IP Address,66.45.147.204,100,677,True,2024-04-22 19:32:45,R_6t3Unk4oTdO6i0F,NA,NA,NA,NA,43.5229,-96.786,anonymous,EN,I give my informed consent to participate in this study.,Never 1,TRUE,Yes,TRUE,Yes,TRUE,Yes,TRUE,Yes,FALSE,Yes,TRUE,Yes,TRUE,Yes,FALSE,Yes,FALSE,Yes,TRUE,Yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,90,90,90,90,90,8,NA,4,6,6,2,2,8,5,8,5,1,3,3,4,NA,NA,NA,NA,High School / GED,NA,653f2424042d03012eb92ef5,66269b18ef0a0d2517ca0a6d,AWAITING REVIEW,Not Applicable,2024-04-22T17:21:24Z,2024-04-22T17:32:47Z,NA,2024-04-22T17:34:51Z,684,CR9UHRS6,1250,No,Against (I feel negatively about the vaccines),3(SOMEWHAT DISAGREE),67,Female,White,United States,United States,United States,English,No,Part-Time,female,11.3,138,4.7,90,1,0.7,1
2024-04-22T19:25:42Z,2024-04-22T19:36:11Z,IP Address,107.116.253.53,100,628,True,2024-04-22 19:36:11,R_22lZ9DkKo25zJXw,NA,NA,NA,NA,42.4652,-83.3713,anonymous,EN,I give my informed consent to participate in this study.,Never 1,TRUE,Yes,TRUE,Yes,TRUE,Yes,TRUE,Yes,TRUE,Yes,TRUE,Yes,TRUE,Yes,FALSE,Yes,FALSE,Yes,TRUE,Yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,100,100,100,100,100,9,NA,6,7,8,7,7,8,7,4,6,6,2,2,2,NA,NA,NA,NA,3- or 4-year College Degree,N/A,655e6b9b6bc36290dedd1bdf,66269d8e036faaa95bf0593d,AWAITING REVIEW,Not Applicable,2024-04-22T17:25:39Z,2024-04-22T17:36:14Z,NA,2024-04-22T17:38:31Z,635,CR9UHRS6,1009,No,Against (I feel negatively about the vaccines),2 (DISAGREE),44,Female,Mixed,United States,United States,United States,English,No,Full-Time,female,10.483333333333333,139,6.6,100,1,0.8,1
2024-04-22T19:15:29Z,2024-04-22T19:38:52Z,IP Address,108.4.114.122,100,1402,True,2024-04-22 19:38:53,R_7mGQDkGNw9pjUhH,NA,NA,NA,NA,37.5453,-77.9187,anonymous,EN,I give my informed consent to participate in this study.,Never 1,TRUE,Yes,TRUE,Yes,TRUE,Yes,TRUE,Yes,TRUE,Yes,TRUE,Yes,TRUE,Yes,TRUE,Yes,TRUE,Yes,TRUE,Yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,90,80,70,80,90,7,NA,5,8,9,2,1,7,5,9,8,1,3,3,3,NA,NA,NA,NA,3- or 4-year College Degree,NA,6593443d4000890470adb313,66269b23b234f579116ffca7,AWAITING REVIEW,Not Applicable,2024-04-22T17:15:22Z,2024-04-22T17:38:57Z,NA,2024-04-22T17:41:25Z,1416,CR9UHRS6,669,No,Against (I feel negatively about the vaccines),2 (DISAGREE),44,Female,Black,United States,United States,United States,English,No,Full-Time,female,23.383333333333333,140,5.5,82,1,1,1
2024-04-22T19:38:33Z,2024-04-22T19:48:21Z,IP Address,66.52.86.182,100,588,True,2024-04-22 19:48:22,R_3ACwRVszHRIiu0V,NA,NA,NA,NA,30.2256,-95.3535,anonymous,EN,I give my informed consent to participate in this study.,Never 1,TRUE,Yes,TRUE,Yes,TRUE,Yes,FALSE,Yes,TRUE,Yes,TRUE,Yes,TRUE,Yes,TRUE,Yes,TRUE,Yes,TRUE,Yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30,30,70,40,70,4,NA,8,4,7,6,6,6,4,5,6,7,NA,NA,NA,trust in scientists,NA,NA,NA,Some College,NA,602b456e7cdd702772f52e13,6626a08fec0dad5bcfda36b1,AWAITING REVIEW,Not Applicable,2024-04-22T17:38:29Z,2024-04-22T17:48:25Z,NA,2024-04-22T17:55:13Z,596,CR9UHRS6,2532,No,Against (I feel negatively about the vaccines),3(SOMEWHAT DISAGREE),46,Male,Other,United States,United States,United States,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)",male,9.8,141,5.9,48,1,0.9,1
2024-04-22T19:22:06Z,2024-04-22T19:49:19Z,IP Address,76.87.233.110,100,1632,True,2024-04-22 19:49:20,R_1sVoAvdjdzxt23T,NA,NA,NA,NA,34.169,-118.3713,anonymous,EN,I give my informed consent to participate in this study.,Never 1,FALSE,Yes,FALSE,Yes,TRUE,Yes,TRUE,Yes,FALSE,Yes,TRUE,Yes,TRUE,Yes,TRUE,Yes,FALSE,No,TRUE,Yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,I thought it was made up of that.,Yes,NA,NA,NA,100,100,100,100,100,8,NA,9,9,9,5,7,8,7,9,9,7,NA,NA,NA,trust in scientists,NA,NA,NA,Some College,I really enjoyed this study!,62bb42e2f21cfdb280cc975f,66269cb2866d6d34b23fd3c4,AWAITING REVIEW,Not Applicable,2024-04-22T17:22:05Z,2024-04-22T17:49:22Z,NA,2024-04-22T17:57:16Z,1638,CR9UHRS6,4775,No,Against (I feel negatively about the vaccines),1 (TOTALLY DISAGREEE),28,Female,Other,United States,United States,United States,English,Yes,Full-Time,female,27.216666666666665,142,7.9,100,1,0.6,0.9
2024-04-22T19:43:45Z,2024-04-22T19:54:56Z,IP Address,172.77.30.188,100,670,True,2024-04-22 19:54:56,R_1SCgKFs9DXfGGt9,NA,NA,NA,NA,40.3957,-120.6461,anonymous,EN,I give my informed consent to participate in this study.,Never 1,TRUE,Yes,FALSE,Yes,TRUE,Yes,FALSE,Yes,TRUE,No,TRUE,Yes,TRUE,Yes,TRUE,Yes,TRUE,Yes,TRUE,Yes,NA,NA,NA,NA,NA,NA,NA,NA,"Lasers operate based on the principles of stimulated emission of electromagnetic radiation, typically light.",Yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,4,trust in scientists,NA,NA,NA,3- or 4-year College Degree,NA,5c796f4b4855980016a15557,6626a1b9a594743bcd0aa595,AWAITING REVIEW,Not Applicable,2024-04-22T17:43:26Z,2024-04-22T17:54:58Z,NA,2024-04-22T18:10:47Z,692,CR9UHRS6,2982,No,Against (I feel negatively about the vaccines),2 (DISAGREE),48,Female,White,Romania,United States,United States,Romanian,No,Other,female,11.183333333333334,143,NA,NA,1,0.8,0.9
2024-04-22T19:53:32Z,2024-04-22T20:00:05Z,IP Address,23.120.66.215,100,393,True,2024-04-22 20:00:06,R_53qgyQTOQlJUGHN,NA,NA,NA,NA,42.8895,-87.9074,anonymous,EN,I give my informed consent to participate in this study.,Never 1,TRUE,Yes,TRUE,Yes,TRUE,Yes,FALSE,Yes,TRUE,Yes,TRUE,Yes,TRUE,Yes,TRUE,Yes,TRUE,Yes,TRUE,Yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,3,independent verification,NA,By looking through multiple sources on a given topic.,NA,High School / GED,NA,661aa17ad7ad8f4657e59dcd,6626a413220a1edb89d56bfb,AWAITING REVIEW,Not Applicable,2024-04-22T17:53:30Z,2024-04-22T18:00:07Z,NA,2024-04-22T18:16:11Z,398,CR9UHRS6,51,No,Against (I feel negatively about the vaccines),2 (DISAGREE),26,Male,White,United States,United States,United States,English,DATA_EXPIRED,Unemployed (and job seeking),male,6.55,144,NA,NA,1,0.9,1
2024-04-22T20:02:46Z,2024-04-22T20:09:24Z,IP Address,166.196.89.83,100,397,True,2024-04-22 20:09:24,R_2o75i1UErvMW5MN,NA,NA,NA,NA,35.2227,-80.7938,anonymous,EN,I give my informed consent to participate in this study.,Never 1,TRUE,Yes,TRUE,Yes,TRUE,Yes,FALSE,Yes,TRUE,Yes,TRUE,Yes,TRUE,Yes,TRUE,Yes,TRUE,Yes,TRUE,Yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,80,90,30,50,60,7,NA,5,5,5,3,1,8,5,5,9,2,3,3,2,NA,NA,NA,NA,Master's Degree,NA,614f4d4860dfe4045d2e46c5,6626a63efd65b802d681b340,AWAITING REVIEW,Not Applicable,2024-04-22T18:02:43Z,2024-04-22T18:09:26Z,NA,2024-04-22T18:46:15Z,403,CR9UHRS6,1030,No,Against (I feel negatively about the vaccines),1 (TOTALLY DISAGREEE),35,Female,White,United States,United States,United States,English,DATA_EXPIRED,"Not in paid work (e.g. homemaker', 'retired or disabled)",female,6.633333333333334,145,4.8,62,1,0.9,1
