Cites,Authors,Title,Year,Source,Publisher,ArticleURL,CitesURL,GSRank,QueryDate,Type,DOI,ISSN,CitationURL,Volume,Issue,StartPage,EndPage,ECC,CitesPerYear,CitesPerAuthor,AuthorCount,Age,Abstract,FullTextURL,RelatedURL
59,"EJ Newman, L Zhang","How non-probative photos shape belief",2020,"–Stephan Lewandowsky, Cognitive …","library.oapen.org","https://library.oapen.org/bitstream/handle/20.500.12657/46921/9781000179033.pdf?sequence=1#page=103","https://scholar.google.com/scholar?cites=3582388185660079668&as_sdt=2005&sciodt=0,5&hl=en",384,"2024-03-22 09:49:39","PDF","","","",,,,,59,14.75,30,2,4,"… and explore the implications for fake news and misinformation. … belief because photos are inherently trustworthy. Second, we consider the possibility that photos may bias people’s belief …","https://library.oapen.org/bitstream/handle/20.500.12657/46921/9781000179033.pdf?sequence=1#page=103","https://scholar.google.com/scholar?q=related:ND7TFRMztzEJ:scholar.google.com/&scioq=%22false+news%22%7C%22fake+news%22%7C%22false+stor*%22%7C%22misinformation%22%7C%22disinformation%22+%22accuracy%22%7C%22discernment%22%7C%22credibilit*%22%7C%22belief%22%7C%22suceptib*%22%7C%22reliab*%22%7C%22vulnerabi*%22&hl=en&as_sdt=0,5"
202,"EC Tandoc Jr, J Jenkins, S Craft","Fake news as a critical incident in journalism",2019,"Journalism Practice","Taylor &Francis","https://www.tandfonline.com/doi/abs/10.1080/17512786.2018.1562958","https://scholar.google.com/scholar?cites=10071655031500791348&as_sdt=2005&sciodt=0,5&hl=en",385,"2024-03-22 09:49:39","","10.1080/17512786.2018.1562958","","",,,,,202,40.40,67,3,5,"… is related to political propaganda, as it is “purposely false, intended to deceive readers and viewers by playing with their belief systems—sometimes by reinforcing stereotypes and at …","https://ora.ox.ac.uk/objects/uuid:00983af1-9948-436e-8cb2-4d3a00b8d81f/download_file?file_format=pdf&safe_filename=Tandoc_et_al_2018_Fake_news_as_a_critical_incident_in_journalism.pdf&type_of_work=Journal+article","https://scholar.google.com/scholar?q=related:NF7hpOO0xYsJ:scholar.google.com/&scioq=%22false+news%22%7C%22fake+news%22%7C%22false+stor*%22%7C%22misinformation%22%7C%22disinformation%22+%22accuracy%22%7C%22discernment%22%7C%22credibilit*%22%7C%22belief%22%7C%22suceptib*%22%7C%22reliab*%22%7C%22vulnerabi*%22&hl=en&as_sdt=0,5"
97,"L Faragó, A Kende, P Krekó","We only believe in news that we doctored ourselves",2019,"Social Psychology","econtent.hogrefe.com","https://econtent.hogrefe.com/doi/full/10.1027/1864-9335/a000391","https://scholar.google.com/scholar?cites=3253029411736224911&as_sdt=2005&sciodt=0,5&hl=en",386,"2024-03-22 09:49:39","","10.1027/1864-9335/a000391","","",,,,,97,19.40,32,3,5,"… found that partisanship predicted belief in political fake news more strongly than conspiracy … of pipedream political fake news than conspiracy mentality. Fake news can be defined as …","https://www.researchgate.net/profile/Laura-Farago/publication/335949636_We_Only_Believe_in_News_That_We_Doctored_Ourselves_The_Connection_Between_Partisanship_and_Political_Fake_News/links/5d8b23daa6fdcc255496ee1d/We-Only-Believe-in-News-That-We-Doctored-Ourselves-The-Connection-Between-Partisanship-and-Political-Fake-News.pdf","https://scholar.google.com/scholar?q=related:j4RvwgMVJS0J:scholar.google.com/&scioq=%22false+news%22%7C%22fake+news%22%7C%22false+stor*%22%7C%22misinformation%22%7C%22disinformation%22+%22accuracy%22%7C%22discernment%22%7C%22credibilit*%22%7C%22belief%22%7C%22suceptib*%22%7C%22reliab*%22%7C%22vulnerabi*%22&hl=en&as_sdt=0,5"
196,"J Jerit, Y Zhao","Political misinformation",2020,"Annual Review of Political Science","annualreviews.org","https://www.annualreviews.org/doi/abs/10.1146/annurev-polisci-050718-032814","https://scholar.google.com/scholar?cites=16626078118642405570&as_sdt=2005&sciodt=0,5&hl=en",387,"2024-03-22 09:49:39","","10.1146/annurev-polisci-050718-032814","","",,,,,196,49.00,98,2,4,"… Just as a person's motives (directional versus accuracy) contribute to the problem of misinformation, processing goals also influence the success of varying corrective efforts. This …","https://www.annualreviews.org/doi/full/10.1146/annurev-polisci-050718-032814","https://scholar.google.com/scholar?q=related:wlCTzfWxu-YJ:scholar.google.com/&scioq=%22false+news%22%7C%22fake+news%22%7C%22false+stor*%22%7C%22misinformation%22%7C%22disinformation%22+%22accuracy%22%7C%22discernment%22%7C%22credibilit*%22%7C%22belief%22%7C%22suceptib*%22%7C%22reliab*%22%7C%22vulnerabi*%22&hl=en&as_sdt=0,5"
155,"S Kumar, R Asthana, S Upadhyay…","Fake news detection using deep learning models: A novel approach",2020,"Transactions on …","Wiley Online Library","https://onlinelibrary.wiley.com/doi/abs/10.1002/ett.3767","https://scholar.google.com/scholar?cites=13895420351746279891&as_sdt=2005&sciodt=0,5&hl=en",388,"2024-03-22 09:49:39","","10.1002/ett.3767","","",,,,,155,38.75,39,4,4,"… In this paper, our team proposes models that achieved appreciable accuracy and attained a maximum accuracy of 88.78%, thus considerably improving over the current state-of-the-art …","","https://scholar.google.com/scholar?q=related:0wmSVjBz1sAJ:scholar.google.com/&scioq=%22false+news%22%7C%22fake+news%22%7C%22false+stor*%22%7C%22misinformation%22%7C%22disinformation%22+%22accuracy%22%7C%22discernment%22%7C%22credibilit*%22%7C%22belief%22%7C%22suceptib*%22%7C%22reliab*%22%7C%22vulnerabi*%22&hl=en&as_sdt=0,5"
1,"K Kumari, SS Jha, ZK Dayanand…","ML&AI_IIITRanchi@ DravidianLangTech: Leveraging Transfer Learning for the discernment of Fake News within the Linguistic Domain of Dravidian Language",2023,"Proceedings of the Third …","aclanthology.org","https://aclanthology.org/2023.dravidianlangtech-1.28/","https://scholar.google.com/scholar?cites=3073569327786644774&as_sdt=2005&sciodt=0,5&hl=en",389,"2024-03-22 09:49:39","","","","",,,,,1,1.00,0,4,1,"… of fake news. By highlighting the role of data mining in tackling the issue of fake news on social media platforms, this study contributes valuable insights to the field. The article (Wang…","https://aclanthology.org/2023.dravidianlangtech-1.28.pdf","https://scholar.google.com/scholar?q=related:JlVC5wSDpyoJ:scholar.google.com/&scioq=%22false+news%22%7C%22fake+news%22%7C%22false+stor*%22%7C%22misinformation%22%7C%22disinformation%22+%22accuracy%22%7C%22discernment%22%7C%22credibilit*%22%7C%22belief%22%7C%22suceptib*%22%7C%22reliab*%22%7C%22vulnerabi*%22&hl=en&as_sdt=0,5"
1,"MG Chon, KH Kim","Misinformation and government crisis management in South Korea: Understanding active publics' belief in misinformation about the Yemeni refugee issue and its …",2021,"Journal of International Crisis and Risk …","jicrcr.com","http://jicrcr.com/index.php/jicrcr/article/view/58","https://scholar.google.com/scholar?cites=16895811230695739001&as_sdt=2005&sciodt=0,5&hl=en",390,"2024-03-22 09:49:39","","","","",,,,,1,0.33,1,2,3,"… This study aims to examine how individuals’ situational motivation in problem-solving affects their belief in misinformation and leads to active communication behaviors of …","https://jicrcr.com/index.php/jicrcr/article/download/58/59","https://scholar.google.com/scholar?q=related:ec6s5cv6eeoJ:scholar.google.com/&scioq=%22false+news%22%7C%22fake+news%22%7C%22false+stor*%22%7C%22misinformation%22%7C%22disinformation%22+%22accuracy%22%7C%22discernment%22%7C%22credibilit*%22%7C%22belief%22%7C%22suceptib*%22%7C%22reliab*%22%7C%22vulnerabi*%22&hl=en&as_sdt=0,5"
311,"F Gabbert, A Memon, K Allan…","Say it to my face: Examining the effects of socially encountered misinformation",2004,"Legal and Criminological …","Wiley Online Library","https://bpspsychub.onlinelibrary.wiley.com/doi/abs/10.1348/1355325041719428","https://scholar.google.com/scholar?cites=16722161693961172105&as_sdt=2005&sciodt=0,5&hl=en",391,"2024-03-22 09:49:39","","10.1348/1355325041719428","","",,,,,311,15.55,78,4,20,"… When conveyed socially in this way the misinformation not only distorts the accuracy of an eyewitness report, it also produces systematic, but spurious, correspondences between …","https://bpspsychub.onlinelibrary.wiley.com/doi/pdf/10.1348/1355325041719428","https://scholar.google.com/scholar?q=related:iTQzfXYNEegJ:scholar.google.com/&scioq=%22false+news%22%7C%22fake+news%22%7C%22false+stor*%22%7C%22misinformation%22%7C%22disinformation%22+%22accuracy%22%7C%22discernment%22%7C%22credibilit*%22%7C%22belief%22%7C%22suceptib*%22%7C%22reliab*%22%7C%22vulnerabi*%22&hl=en&as_sdt=0,5"
42,"S Chen, L Xiao, A Kumar","Spread of misinformation on social media: What contributes to it and how to combat it",2023,"Computers in Human Behavior","Elsevier","https://www.sciencedirect.com/science/article/pii/S0747563222004630","https://scholar.google.com/scholar?cites=15477720202841896600&as_sdt=2005&sciodt=0,5&hl=en",392,"2024-03-22 09:49:39","HTML","","","",,,,,42,42.00,14,3,1,"… specific topics or types of misinformation, in this work, we review misinformation studies not limited to those focusing on a particular topic or type of misinformation. Additionally, we trace …","https://www.sciencedirect.com/science/article/pii/S0747563222004630","https://scholar.google.com/scholar?q=related:mDZHH4Xoy9YJ:scholar.google.com/&scioq=%22false+news%22%7C%22fake+news%22%7C%22false+stor*%22%7C%22misinformation%22%7C%22disinformation%22+%22accuracy%22%7C%22discernment%22%7C%22credibilit*%22%7C%22belief%22%7C%22suceptib*%22%7C%22reliab*%22%7C%22vulnerabi*%22&hl=en&as_sdt=0,5"
3,"Y Wu, H Mustafa","Exploring the impact of social media exposure patterns on people's belief in fake news during COVID-19: A cross-gender study",2023,"Online Journal of Communication and Media …","ojcmt.net","https://www.ojcmt.net/article/exploring-the-impact-of-social-media-exposure-patterns-on-peoples-belief-in-fake-news-during-13117","https://scholar.google.com/scholar?cites=12877518756581239015&as_sdt=2005&sciodt=0,5&hl=en",393,"2024-03-22 09:49:39","HTML","","","",,,,,3,3.00,2,2,1,"… fake news. Based on cognitive dissonance theory, this study investigated the effect of intentional and incidental exposure on belief in fake news … bias and belief in fake news. Incidental …","https://www.ojcmt.net/article/exploring-the-impact-of-social-media-exposure-patterns-on-peoples-belief-in-fake-news-during-13117","https://scholar.google.com/scholar?q=related:52h0whQjtrIJ:scholar.google.com/&scioq=%22false+news%22%7C%22fake+news%22%7C%22false+stor*%22%7C%22misinformation%22%7C%22disinformation%22+%22accuracy%22%7C%22discernment%22%7C%22credibilit*%22%7C%22belief%22%7C%22suceptib*%22%7C%22reliab*%22%7C%22vulnerabi*%22&hl=en&as_sdt=0,5"
311,"JP Forgas, SM Laham, PT Vargas","Mood effects on eyewitness memory: Affective influences on susceptibility to misinformation",2005,"Journal of experimental social …","Elsevier","https://www.sciencedirect.com/science/article/pii/S0022103105000065","https://scholar.google.com/scholar?cites=10454143185537289434&as_sdt=2005&sciodt=0,5&hl=en",394,"2024-03-22 09:49:39","HTML","","","",,,,,311,16.37,104,3,19,"… of a witnessed event may offer some defence against the misinformation effect and thus contribute to the accuracy of eyewitness memories, a possibility we investigated in Experiment 1. …","https://www.sciencedirect.com/science/article/pii/S0022103105000065","https://scholar.google.com/scholar?q=related:2kwFvdaTFJEJ:scholar.google.com/&scioq=%22false+news%22%7C%22fake+news%22%7C%22false+stor*%22%7C%22misinformation%22%7C%22disinformation%22+%22accuracy%22%7C%22discernment%22%7C%22credibilit*%22%7C%22belief%22%7C%22suceptib*%22%7C%22reliab*%22%7C%22vulnerabi*%22&hl=en&as_sdt=0,5"
98,"N Porot, E Mandelbaum","The science of belief: A progress report",2021,"Wiley Interdisciplinary Reviews …","Wiley Online Library","https://wires.onlinelibrary.wiley.com/doi/abs/10.1002/wcs.1539","https://scholar.google.com/scholar?cites=4894274545960690243&as_sdt=2005&sciodt=0,5&hl=en",395,"2024-03-22 09:49:39","","10.1002/wcs.1539","","",,,,,98,32.67,49,2,3,"… Refining our understanding of these systems can shed light on pressing real-world issues, such as how fake news, propaganda, and brainwashing exploit our psychology of belief, and …","https://www.ericmandelbaum.com/s/The-Science-of-Belief-Proofs-for-the-Musolino-volume-expanded.pdf","https://scholar.google.com/scholar?q=related:QyI5wcT060MJ:scholar.google.com/&scioq=%22false+news%22%7C%22fake+news%22%7C%22false+stor*%22%7C%22misinformation%22%7C%22disinformation%22+%22accuracy%22%7C%22discernment%22%7C%22credibilit*%22%7C%22belief%22%7C%22suceptib*%22%7C%22reliab*%22%7C%22vulnerabi*%22&hl=en&as_sdt=0,5"
3,"L Buonomano","Cognitive substrates of belief in fake news",2020,"Yale University. April","cogsci.yale.edu","https://cogsci.yale.edu/sites/default/files/files/2020ThesisBUONOMANO.pdf","https://scholar.google.com/scholar?cites=12548390165297509652&as_sdt=2005&sciodt=0,5&hl=en",396,"2024-03-22 09:49:39","PDF","","","",,,,,3,0.75,3,1,4,"… Evaluation Task assessing belief in real and fake news, and … belief in fake news (but not real news),(2) reduced decoupling efficiency is associated with increased belief in fake news …","https://cogsci.yale.edu/sites/default/files/files/2020ThesisBUONOMANO.pdf","https://scholar.google.com/scholar?q=related:FDWQAV_WJK4J:scholar.google.com/&scioq=%22false+news%22%7C%22fake+news%22%7C%22false+stor*%22%7C%22misinformation%22%7C%22disinformation%22+%22accuracy%22%7C%22discernment%22%7C%22credibilit*%22%7C%22belief%22%7C%22suceptib*%22%7C%22reliab*%22%7C%22vulnerabi*%22&hl=en&as_sdt=0,5"
352,"YJ Lu, CT Li","GCAN: Graph-aware co-attention networks for explainable fake news detection on social media",2020,"arXiv preprint arXiv:2004.11648","arxiv.org","https://arxiv.org/abs/2004.11648","https://scholar.google.com/scholar?cites=13919841294800438181&as_sdt=2005&sciodt=0,5&hl=en",397,"2024-03-22 09:49:39","","","","",,,,,352,88.00,176,2,4,"… This paper deals with fake news detection under a more realistic scenario on … accuracy. Such results tell GCAN is able to generate accurate early detection of the spreading fake news…","https://arxiv.org/pdf/2004.11648","https://scholar.google.com/scholar?q=related:pcNkOug1LcEJ:scholar.google.com/&scioq=%22false+news%22%7C%22fake+news%22%7C%22false+stor*%22%7C%22misinformation%22%7C%22disinformation%22+%22accuracy%22%7C%22discernment%22%7C%22credibilit*%22%7C%22belief%22%7C%22suceptib*%22%7C%22reliab*%22%7C%22vulnerabi*%22&hl=en&as_sdt=0,5"
334,"S Singhal, RR Shah, T Chakraborty…","Spotfake: A multi-modal framework for fake news detection",2019,"2019 IEEE fifth …","ieeexplore.ieee.org","https://ieeexplore.ieee.org/abstract/document/8919302/","https://scholar.google.com/scholar?cites=2813890326721641115&as_sdt=2005&sciodt=0,5&hl=en",398,"2024-03-22 09:49:39","","","","",,,,,334,66.80,84,4,5,"… framework for fake news detection. Our proposed solution detects fake news without taking … a batch size of 256 and Adam optimizer using early stopping done on validation accuracy. …","https://www.researchgate.net/profile/Shivangi-Singhal/publication/337791172_SpotFake_A_Multi-modal_Framework_for_Fake_News_Detection/links/5e01f131299bf10bc374598a/SpotFake-A-Multi-modal-Framework-for-Fake-News-Detection.pdf","https://scholar.google.com/scholar?q=related:m7om8VfyDCcJ:scholar.google.com/&scioq=%22false+news%22%7C%22fake+news%22%7C%22false+stor*%22%7C%22misinformation%22%7C%22disinformation%22+%22accuracy%22%7C%22discernment%22%7C%22credibilit*%22%7C%22belief%22%7C%22suceptib*%22%7C%22reliab*%22%7C%22vulnerabi*%22&hl=en&as_sdt=0,5"
9,"E Kalmre","Introduction: The Social and Political Dynamic of Conspiracy Theories, Rumours, Fake News, and Belief Narratives",2017,"Folklore: Electronic Journal of Folklore","ceeol.com","https://www.ceeol.com/search/article-detail?id=576416","https://scholar.google.com/scholar?cites=15884159957052521894&as_sdt=2005&sciodt=0,5&hl=en",399,"2024-03-22 09:49:39","","","","",,,,,9,1.29,9,1,7,"… Therefore, the present study of fake news, rumours, legends, and conspiracy theories also … The internet communication environment where rumours, belief messages or longer belief …","","https://scholar.google.com/scholar?q=related:pn2Zs1Lfb9wJ:scholar.google.com/&scioq=%22false+news%22%7C%22fake+news%22%7C%22false+stor*%22%7C%22misinformation%22%7C%22disinformation%22+%22accuracy%22%7C%22discernment%22%7C%22credibilit*%22%7C%22belief%22%7C%22suceptib*%22%7C%22reliab*%22%7C%22vulnerabi*%22&hl=en&as_sdt=0,5"
363,"I Ahmad, M Yousaf, S Yousaf, MO Ahmad","Fake news detection using machine learning ensemble methods",2020,"Complexity","hindawi.com","https://www.hindawi.com/journals/complexity/2020/8885861/","https://scholar.google.com/scholar?cites=7097190165451879791&as_sdt=2005&sciodt=0,5&hl=en",400,"2024-03-22 09:49:39","HTML","","","",,,,,363,90.75,91,4,4,"… Table 2 summarizes the accuracy achieved by each algorithm on the four considered datasets. It is evident that the maximum accuracy achieved on DS1 (ISOT Fake News Dataset) is 99…","https://www.hindawi.com/journals/complexity/2020/8885861/","https://scholar.google.com/scholar?q=related:b7UnW9pIfmIJ:scholar.google.com/&scioq=%22false+news%22%7C%22fake+news%22%7C%22false+stor*%22%7C%22misinformation%22%7C%22disinformation%22+%22accuracy%22%7C%22discernment%22%7C%22credibilit*%22%7C%22belief%22%7C%22suceptib*%22%7C%22reliab*%22%7C%22vulnerabi*%22&hl=en&as_sdt=0,5"
30,"Y Lin, YC Zhang, D Oyserman","Seeing meaning even when none may exist: Collectivism increases belief in empty claims.",2022,"Journal of Personality and Social …","psycnet.apa.org","https://psycnet.apa.org/record/2021-91684-001","https://scholar.google.com/scholar?cites=5794010534083969274&as_sdt=2005&sciodt=0,5&hl=en",401,"2024-03-22 09:49:39","","","","",,,,,30,15.00,10,3,2,"… H1, operationalizing belief in empty claims as belief in fake news. We also tested corollaries of H1: having false memories about having seen newly generated fake news before (Study …","https://yinglin.org/s/LinZhangOyserman2021.pdf","https://scholar.google.com/scholar?q=related:-kDy_OF1aFAJ:scholar.google.com/&scioq=%22false+news%22%7C%22fake+news%22%7C%22false+stor*%22%7C%22misinformation%22%7C%22disinformation%22+%22accuracy%22%7C%22discernment%22%7C%22credibilit*%22%7C%22belief%22%7C%22suceptib*%22%7C%22reliab*%22%7C%22vulnerabi*%22&hl=en&as_sdt=0,5"
