StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,consent,attention_check,drug_know,drug_accept,planet_know,planet_accept,vertebrate_know,vertebrate_accept,brain_know,brain_accept,boson_know,boson_accept,orbit_know,orbit_accept,material_know,material_accept,speed_know,speed_accept,cloning_know,cloning_accept,magnetic_know,magnetic_accept,drug,drug_confirm,planet,planet_confirm,vertebrate,vertebrate_confirm,brain,brain_confirm,boson,boson_confirm,orbit,orbit_confirm,material,material_confirm,speed,"speed_confirm ",cloning,cloning_confirm,magnetic,"magnetic_confirm ",Q1,CMQ_1,CMQ_2,CMQ_3,CMQ_4,CMQ_5,SICBS,BCTI_intro,BCTI_apollo,BCTI_cancer,BCTI_viruses,BCTI_climatechange,BCTI_flatearth,"BCTI_autism ","BCTI_polio ",BCTI_alien,BCTI_hydorxychlor,BCTI_evolution,wgm_scientists,wgm_sciencegeneral,pew,reason_agreement,reason_agreement_3_TEXT,reason_followup,Q1,education,comments,PROLIFIC_PID,drug_link1,drug_link2,planet_link1,planet_link2,vertebrate_link1,vertebrate_link2,brain_link1,brain_link2,boson_link1,boson_link2,orbit_link1,orbit_link2,material_link1,material_link2,speed_link1,speed_link2,cloning_link1,cloning_link2,magnetic_link1,magnetic_link2
2024-08-13 18:51:11,2024-08-13 19:20:23,IP Address,76.95.185.27,100,1751,True,2024-08-13 19:20:23,R_6Y34f9zZmpgbwUj,,,,,33.9075,-117.7866,anonymous,EN,I give my informed consent to participate in this study.,Never 1,FALSE,Yes,FALSE,Yes,FALSE,Yes,FALSE,Yes,TRUE,Yes,TRUE,Yes,FALSE,Yes,FALSE,No,TRUE,No,FALSE,Yes,,,,,,,,,,,,,,,"I thought the article showed a different answer, but I looked back and read it again and confirmed the original statement is in fact true",I agree with the scientific consensus that the maximum speed a proton has achieved in a particle collider is 99% of the speed of light,"I thought the article showed a different answer, but I looked back and read it again and confirmed the original statement is in fact true",I agree with the scientific consensus that the average sucess of cloning on mice with the current best techniques is 9.4%,,,,80,90,90,80,90," 8",," 4"," 6"," 6"," 3",Completely false 1," 8"," 3"," 8",Unsure 5,Completely false 1,Some 3,Some 3," 3",You mostly agree with the consensus because you have been able to independently verify it,,I read the attached files to see if the info could be backed up on there as well. The 2 I thought I read as false I ended up doing a google search to confirm that the statements were in fact true,,3- or 4-year College Degree,,669efb6f06582ce0ccb073fb,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-08-13 19:08:15,2024-08-13 19:20:48,IP Address,173.27.185.86,100,752,True,2024-08-13 19:20:49,R_6DchKEoJIiqORCp,,,,,30.4003,-87.0288,anonymous,EN,I give my informed consent to participate in this study.,Never 1,FALSE,Yes,FALSE,Yes,TRUE,No,FALSE,No,FALSE,Yes,FALSE,Yes,FALSE,No,TRUE,Yes,TRUE,Yes,TRUE,No,,,,,I think an older one has been found since 2016.,I disagree with the scientific consensus that the oldest known vertebrate is 392 years old,I think it is more likely there is a differing amount which may be very small but I really have no idea. I just know we humans are highly fallible and fallen and are wrong about things all the time.,I disagree with the scientific consensus that there is the same amount of glial celles and neurons in the brain,,,,,"The Earth is no where near this old, it is around 6000-7000 years old. I cannot wait until we come to realize how utterly foolish we are in believing in the millions-billions or years old myth.",I disagree with the scientific consensus that the oldest material formed on Earth is more than 4.6 Ga years old,,,,,Same reason as above.,I disagree with the scientific consensus that the strength of Earth magnetic field 3.7 billion years ago was 15 microtesla,,60,50,20,30,100,Completely true 9,,Completely false 1," 2"," 8"," 3",Completely false 1,Unsure 5,Unsure 5,Unsure 5,Unsure 5,Completely false 1,Not much 2,A lot 4," 2",Other:,"A mix of both, it largely depends on the subject matter. I will say I do not have a whole lot of trust in scientists as they are by and large secular in their views which distorts them a tremendous amount.",,,Some College,,5e8b89d0afcb1606e761ef7f,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-08-13 19:20:08,2024-08-13 19:25:28,IP Address,69.136.141.108,100,320,True,2024-08-13 19:25:29,R_691kAia5jHLgPHb,,,,,42.5877,-83.1644,anonymous,EN,I give my informed consent to participate in this study.,Never 1,FALSE,Yes,FALSE,Yes,FALSE,Yes,FALSE,Yes,FALSE,No,FALSE,No,FALSE,Yes,FALSE,Yes,FALSE,Yes,FALSE,Yes,,,,,,,,,The website was not convincing,I disagree with the scientific consensus that the Higgs Boson is electrically neutral,I thought it would be longer,I agree with the scientific consensus that the Earth would keep orbiting for 8 minutes if the Sun disappeared,,,,,,,,,,100,100,90,80,100,Completely true 9,,Unsure 5," 8"," 7"," 6",Completely false 1,Completely false 1," 3"," 6"," 4",Completely false 1,Some 3,Some 3," 4","You mostly agree with the consensus because, on that question, you trust scientists",,,,Some College,,66969aa2e4911fd32608ec65,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
2024-08-13 19:14:09,2024-08-13 19:31:06,IP Address,162.206.171.46,100,1017,True,2024-08-13 19:31:07,R_1P6GI6ptOi9KIPR,,,,,31.6398,-97.094,anonymous,EN,I give my informed consent to participate in this study.,Never 1,TRUE,Yes,TRUE,Yes,TRUE,Yes,TRUE,Yes,TRUE,Yes,TRUE,Yes,TRUE,No,TRUE,Yes,FALSE,No,TRUE,No,,,,,,,,,,,,,My final authority is the Bible.  It only goes back 6500 years to the creation.,I disagree with the scientific consensus that the oldest material formed on Earth is more than 4.6 Ga years old,,,I just dont believe cloning techniques are that good my researched showed its around 1-2%.,I disagree with the scientific consensus that the average sucess of cloning on mice with the current best techniques is 9.4%,Earth was created around 6500 years ago.,I disagree with the scientific consensus that the strength of Earth magnetic field 3.7 billion years ago was 15 microtesla,,50,100,90,90,100," 8",,Unsure 5,Unsure 5,Completely true 9,Completely true 9,Completely false 1,Completely true 9,Unsure 5,Completely false 1," 7",Completely false 1,Not much 2,Some 3," 3",Other:,The points I can agree with make sense and dont go against the Word of God.,,,High School / GED,,6679a404220d9536f94e7aa0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2024-08-13 19:36:17,2024-08-13 19:42:09,IP Address,75.170.60.4,100,351,True,2024-08-13 19:42:10,R_3CHPu4nBfzPuWRE,,,,,35.7104,-77.2722,anonymous,EN,I give my informed consent to participate in this study.,Never 1,FALSE,Yes,FALSE,Yes,TRUE,Yes,FALSE,Yes,FALSE,Yes,FALSE,Yes,TRUE,Yes,FALSE,Yes,TRUE,Yes,FALSE,Yes,,,,,,,,,,,,,,,,,,,,,,100,80,60,70,100," 8",," 8"," 8"," 7"," 6",Completely true 9," 7",Unsure 5," 7",Unsure 5,Unsure 5,Some 3,Some 3," 3",You mostly agree with the consensus because you have been able to independently verify it,,I didn’t but I will,,Some College,,66922676b037d5359851b9d5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-08-13 19:36:13,2024-08-13 19:46:43,IP Address,72.92.146.96,100,630,True,2024-08-13 19:46:44,R_52JgcF7PZ7iXTVz,,,,,42.7811,-71.2156,anonymous,EN,I give my informed consent to participate in this study.,Never 1,TRUE,Yes,FALSE,Yes,TRUE,Yes,TRUE,Yes,TRUE,Yes,FALSE,Yes,FALSE,No,FALSE,Yes,FALSE,No,FALSE,Yes,,,,,,,,,,,,,I am a creationist and believe the earth is much younger than that and am not convinced the testing methods are correct,I disagree with the scientific consensus that the oldest material formed on Earth is more than 4.6 Ga years old,,,number just seemed too high,I agree with the scientific consensus that the average sucess of cloning on mice with the current best techniques is 9.4%,,,,100,90,90,20,60," 6",,Unsure 5," 6"," 8"," 6",Completely false 1," 8"," 7",Unsure 5,Completely true 9,Unsure 5,Some 3,A lot 4," 3","You mostly agree with the consensus because, on that question, you trust scientists",,,,Some College,,59c41e340c5fc800011940f3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-08-13 19:42:01,2024-08-13 19:49:26,IP Address,24.253.28.59,100,445,True,2024-08-13 19:49:27,R_172L49Qy4cobRdO,,,,,36.1236,-115.2757,anonymous,EN,I give my informed consent to participate in this study.,Never 1,FALSE,Yes,TRUE,Yes,FALSE,Yes,FALSE,Yes,FALSE,Yes,TRUE,Yes,FALSE,Yes,FALSE,Yes,FALSE,Yes,FALSE,Yes,,,,,,,,,,,,,,,,,,,,,,40,30,40,50,40,Unsure 5,,Unsure 5," 6",Unsure 5,Unsure 5," 6"," 4",Unsure 5,Unsure 5," 6",Unsure 5,Not much 2,Some 3," 3","You mostly agree with the consensus because, on that question, you trust scientists",,,,3- or 4-year College Degree,,60b6fd699717d2c435d5a806,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-08-13 19:44:52,2024-08-13 19:53:42,IP Address,76.143.198.142,100,530,True,2024-08-13 19:53:43,R_7qgv8fWBVaZY5ZM,,,,,29.5183,-95.0977,anonymous,EN,I give my informed consent to participate in this study.,Never 1,FALSE,Yes,FALSE,Yes,TRUE,Yes,FALSE,Yes,FALSE,Yes,FALSE,Yes,FALSE,Yes,FALSE,Yes,FALSE,Yes,FALSE,Yes,,,,,,,,,,,,,,,,,,,,,,100,90,100,50,80,Unsure 5,,Completely true 9,Completely true 9,Completely true 9,Completely true 9,Unsure 5,Completely true 9,Unsure 5,Completely true 9,Completely true 9,Completely true 9,Not at all 1,Not at all 1,A great deal of confidence 5,You mostly agree with the consensus because you have been able to independently verify it,,"I research various sources that lean in either direction (left or right) as well as sources that appear, at least on the surface, to be impartial. After gathering all of this information, I make my informed decision.",,Some College,,5e076480c4e1550e2114f006,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-08-13 19:43:57,2024-08-13 19:55:46,IP Address,73.86.237.19,100,708,True,2024-08-13 19:55:46,R_2G3ZcK765cS2FZ8,,,,,39.4269,-76.3094,anonymous,EN,I give my informed consent to participate in this study.,Never 1,TRUE,Yes,TRUE,Yes,FALSE,Yes,FALSE,Yes,FALSE,Yes,TRUE,Yes,FALSE,Yes,FALSE,Yes,TRUE,Yes,FALSE,Yes,,,,,,,,,,,,,,,,,,,,,,100,100,50,100,100,Unsure 5,,Completely false 1,Completely true 9,Completely true 9,Completely false 1,Unsure 5," 6",Completely true 9," 6",Unsure 5," 7",Some 3,A lot 4," 4","You mostly agree with the consensus because, on that question, you trust scientists",,,,Some College,,666cc57158e1c284d278add2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-08-13 19:54:00,2024-08-13 20:00:48,IP Address,24.153.43.95,100,407,True,2024-08-13 20:00:49,R_5lYhtNtD60cUZ6F,,,,,38.2573,-76.4498,anonymous,EN,I give my informed consent to participate in this study.,Never 1,FALSE,Yes,FALSE,Yes,FALSE,Yes,TRUE,No,TRUE,Yes,FALSE,No,TRUE,No,TRUE,Yes,TRUE,Yes,FALSE,No,,,,,,,"There is a similar amount, but not the same amount.",I disagree with the scientific consensus that there is the same amount of glial celles and neurons in the brain,,,It's impossible to state as fact.,I disagree with the scientific consensus that the Earth would keep orbiting for 8 minutes if the Sun disappeared,It's impossible to state as fact.,I disagree with the scientific consensus that the oldest material formed on Earth is more than 4.6 Ga years old,,,,,It's impossible to state as fact.,I disagree with the scientific consensus that the strength of Earth magnetic field 3.7 billion years ago was 15 microtesla,,100,100,100,100,100,Completely true 9,,Unsure 5,Unsure 5,Completely true 9,Completely true 9," 2",Completely true 9," 7",Completely false 1,Unsure 5,Completely true 9,Some 3,Some 3," 3","You mostly agree with the consensus because, on that question, you trust scientists",,,,Less than High School,No comment.,63dcbb18395960c5560fadb8,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
2024-08-13 19:58:55,2024-08-13 20:06:53,IP Address,57.140.32.13,100,478,True,2024-08-13 20:06:54,R_5qpYT4PFxZIB244,,,,,38.6583,-77.2481,anonymous,EN,I give my informed consent to participate in this study.,Never 1,TRUE,Yes,FALSE,Yes,TRUE,Yes,FALSE,Yes,FALSE,Yes,FALSE,Yes,FALSE,Yes,FALSE,Yes,TRUE,Yes,FALSE,Yes,,,,,,,,,,,,,,,,,,,,,,80,90,90,40,60," 7",,Completely false 1," 7"," 4"," 6",Completely false 1," 7"," 7"," 7",Unsure 5,Completely false 1,Some 3,Some 3," 3","You mostly agree with the consensus because, on that question, you trust scientists",,,,3- or 4-year College Degree,no,65f985e5f6cf1bbd60efb6a8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-08-13 19:51:22,2024-08-13 20:07:19,IP Address,64.7.173.130,100,956,True,2024-08-13 20:07:19,R_11gOgL69NQ2l8wI,,,,,43.6381,-84.2029,anonymous,EN,I give my informed consent to participate in this study.,Never 1,TRUE,Yes,FALSE,No,FALSE,Yes,TRUE,Yes,TRUE,Yes,TRUE,Yes,FALSE,Yes,FALSE,Yes,TRUE,Yes,FALSE,No,,,i read the distance in kilometers instead of miles.,I agree with the scientific consensus that Kepler-452b is 97 million mi away from its star,,,,,,,,,,,,,,,i read that during this time the microteslas was 30-50,I agree with the scientific consensus that the strength of Earth magnetic field 3.7 billion years ago was 15 microtesla,,80,80,80,60,90," 7",,Completely true 9," 7"," 6"," 8"," 7",Unsure 5,Unsure 5,Completely true 9,Unsure 5,Unsure 5,Some 3,Some 3," 4",You mostly agree with the consensus because you have been able to independently verify it,,asking ai such as chatgpt,,High School / GED,,6692e6d4b97500a3b6f6efec,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
2024-08-13 19:55:50,2024-08-13 20:09:05,IP Address,107.77.197.106,100,794,True,2024-08-13 20:09:05,R_5KJClwCQhwC9V6c,,,,,32.7797,-96.8022,anonymous,EN,I give my informed consent to participate in this study.,Never 1,TRUE,Yes,FALSE,Yes,FALSE,No,FALSE,Yes,TRUE,Yes,TRUE,Yes,FALSE,No,TRUE,Yes,FALSE,Yes,TRUE,Yes,,,,,"Knowing how long vertebrates live today it seems unlikely that they lived significantly longer in the past ",I disagree with the scientific consensus that the oldest known vertebrate is 392 years old,,,,,,,"There is so much variation when it comes to measuring the early days of earth that I would assume given enough time this estimate will change dramatically in the future ",I disagree with the scientific consensus that the oldest material formed on Earth is more than 4.6 Ga years old,,,,,,,,100,100,100,30,100,Completely true 9,,Completely false 1,Completely false 1,Unsure 5," 3",Completely false 1," 6",Unsure 5,Unsure 5,Unsure 5," 2",Some 3,Some 3," 3",You mostly agree with the consensus because you have been able to independently verify it,,Through my own research and comparison to other studies and others research.,,3- or 4-year College Degree,,668b1c9cf1eaae48f75e24ca,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-08-13 20:06:51,2024-08-13 20:12:02,IP Address,24.162.55.193,100,311,True,2024-08-13 20:12:03,R_1JfaaaBe6U6MGhi,,,,,30.5154,-97.6689,anonymous,EN,I give my informed consent to participate in this study.,Never 1,FALSE,Yes,FALSE,Yes,FALSE,Yes,FALSE,Yes,FALSE,Yes,TRUE,Yes,FALSE,Yes,TRUE,Yes,TRUE,Yes,TRUE,Yes,,,,,,,,,,,,,,,,,,,,,,100,100,100,40,100," 8",," 3"," 6",Completely true 9," 6",Completely false 1," 7",Unsure 5,Completely true 9,Unsure 5,Completely false 1,Some 3,A lot 4," 4","You mostly agree with the consensus because, on that question, you trust scientists",,,,Less than High School,n/a,669d8b26896ecc9457727c9f,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-08-13 20:08:20,2024-08-13 20:12:21,IP Address,73.115.76.40,100,240,True,2024-08-13 20:12:22,R_7NyyFv9IcKf1OzD,,,,,30.0043,-95.1747,anonymous,EN,I give my informed consent to participate in this study.,Never 1,TRUE,Yes,FALSE,Yes,FALSE,Yes,FALSE,Yes,TRUE,Yes,FALSE,Yes,FALSE,Yes,FALSE,Yes,FALSE,Yes,FALSE,Yes,,,,,,,,,,,,,,,,,,,,,,100,50,50,50,70,Unsure 5,,Unsure 5,Unsure 5,Unsure 5,Unsure 5,Completely false 1,Unsure 5,Unsure 5,Unsure 5,Unsure 5,Unsure 5,Some 3,A lot 4,A great deal of confidence 5,"You mostly agree with the consensus because, on that question, you trust scientists",,,,High School / GED,,662b965d1078345767908a42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-08-13 19:56:11,2024-08-13 20:13:36,IP Address,172.56.201.194,100,1044,True,2024-08-13 20:13:37,R_7EZrlV6dVygnbox,,,,,42.3912,-71.0882,anonymous,EN,I give my informed consent to participate in this study.,Never 1,FALSE,Yes,FALSE,Yes,FALSE,Yes,FALSE,Yes,TRUE,Yes,TRUE,Yes,TRUE,Yes,TRUE,Yes,TRUE,Yes,FALSE,Yes,,,,,,,,,,,,,,,,,,,,,,100,80,90,90,90," 8",," 8",Completely true 9," 8"," 7"," 2"," 8",Unsure 5,Completely true 9," 7"," 2",Not much 2,Some 3," 2",Other:,I agreed because of my own research and knowledge coincides with the consensus.,,,3- or 4-year College Degree,I found this study both fascinating and terrifying. A lot of the topics have been things I've been obsessed with for the last 8 years or so.,665e4854676bba296016b7a4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-08-13 20:09:51,2024-08-13 20:22:04,IP Address,172.56.233.17,100,732,True,2024-08-13 20:22:05,R_6LcCOrUMxhn1hEl,,,,,34.0526,-118.2122,anonymous,EN,I give my informed consent to participate in this study.,Never 1,TRUE,Yes,FALSE,Yes,FALSE,No,FALSE,Yes,FALSE,Yes,FALSE,No,TRUE,Yes,FALSE,Yes,TRUE,Yes,TRUE,Yes,,,,,No I am not able to explain my answer.,I agree with the scientific consensus that the oldest known vertebrate is 392 years old,,,,,No.,I agree with the scientific consensus that the Earth would keep orbiting for 8 minutes if the Sun disappeared,,,,,,,,,,90,0,100,100,100,Completely true 9,,Completely true 9,Completely true 9,Completely true 9,Completely true 9,Completely false 1,Completely true 9,Completely true 9," 7",Unsure 5,Completely true 9,Not much 2,Not at all 1,No confidence at all 1,You mostly agree with the consensus because you have been able to independently verify it,,I looked it up using the links provided to me.,,High School / GED,None.,5d1c364ec2696c0019647629,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
2024-08-13 20:11:31,2024-08-13 20:23:25,IP Address,107.77.219.227,100,713,True,2024-08-13 20:23:25,R_5rAelvXty34mIPm,,,,,29.7805,-95.5129,anonymous,EN,I give my informed consent to participate in this study.,Never 1,TRUE,Yes,FALSE,Yes,TRUE,Yes,FALSE,Yes,FALSE,Yes,TRUE,Yes,TRUE,Yes,FALSE,Yes,TRUE,Yes,FALSE,Yes,,,,,,,,,,,,,,,,,,,,,,70,90,80,40,90," 6",," 2",Unsure 5,Unsure 5,Unsure 5," 2"," 6"," 6"," 6"," 7"," 2",Not much 2,Not much 2,No confidence at all 1,Other:,Agreed because I didn’t want to verify the information.,,,3- or 4-year College Degree,None at this time.,62ad17e032a85a4ca119b289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-08-13 20:20:11,2024-08-13 20:27:59,IP Address,68.97.172.136,100,467,True,2024-08-13 20:28:00,R_51uKoC9ctj4Wlvq,,,,,35.4834,-97.6315,anonymous,EN,I give my informed consent to participate in this study.,Never 1,FALSE,Yes,TRUE,Yes,TRUE,Yes,FALSE,Yes,FALSE,Yes,FALSE,Yes,FALSE,Yes,FALSE,Yes,TRUE,Yes,FALSE,Yes,,,,,,,,,,,,,,,,,,,,,,80,80,80,80,100," 8",," 2"," 7"," 7",Unsure 5," 2",Unsure 5,Unsure 5,Completely true 9,Unsure 5,Completely false 1,Some 3,Some 3," 3","You mostly agree with the consensus because, on that question, you trust scientists",,,,High School / GED,,6372a4ce725e6bb64a863e72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-08-13 20:20:09,2024-08-13 20:29:25,IP Address,68.117.195.38,100,555,True,2024-08-13 20:29:25,R_3OSIzHEe9pb5t8Q,,,,,33.5637,-84.2112,anonymous,EN,I give my informed consent to participate in this study.,Never 1,FALSE,Yes,TRUE,Yes,TRUE,Yes,FALSE,Yes,FALSE,Yes,FALSE,Yes,FALSE,Yes,FALSE,Yes,TRUE,Yes,FALSE,Yes,,,,,,,,,,,,,,,,,,,,,,100,100,100,90,100,Completely true 9,,Unsure 5,Completely true 9,Completely true 9,Unsure 5,Completely false 1,Completely true 9," 6",Completely true 9,Unsure 5," 3",Not much 2,Some 3," 2",You mostly agree with the consensus because you have been able to independently verify it,,"By clicking and reading the link ",,Some College,,65298aca34ac384b783169d4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2024-08-13 20:13:44,2024-08-13 20:30:01,IP Address,71.82.58.193,100,977,True,2024-08-13 20:30:02,R_5kgZtOBzVM2y3ix,,,,,43.582,-83.873,anonymous,EN,I give my informed consent to participate in this study.,Never 1,TRUE,Yes,TRUE,Yes,TRUE,No,TRUE,Yes,FALSE,Yes,FALSE,Yes,FALSE,No,FALSE,No,FALSE,No,FALSE,Yes,,,,,Based on what I read it’s not true.,I disagree with the scientific consensus that the oldest known vertebrate is 392 years old,,,,,,,Based on what I read it’s not true.,I disagree with the scientific consensus that the oldest material formed on Earth is more than 4.6 Ga years old,I’m not sure if it’s true because I couldn’t find the proof for the claim in the material.,I disagree with the scientific consensus that the maximum speed a proton has achieved in a particle collider is 99% of the speed of light,I don’t know if it is true because I couldn’t find the proof in the material.,I disagree with the scientific consensus that the average sucess of cloning on mice with the current best techniques is 9.4%,,,,100,100,80,20,100," 7",,Completely false 1," 2",Completely true 9," 7",Completely false 1," 8",Unsure 5,Unsure 5,Completely true 9,Completely false 1,Not much 2,Not much 2,No confidence at all 1,You mostly agree with the consensus because you have been able to independently verify it,,I read the articles and found the actual answer to the question.,,High School / GED,,66a5d33940941b0b4564b2f3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
