StartDate,EndDate,Status,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,DistributionChannel,UserLanguage,CONSENT,DEM_GENDER,DEM_GENDER_2_TEXT,DEM_AGE,education,ATTCHECK_NUMBER,SCIINFO_newspapersmags,SCIINFO_tvradio,SCIINFO_newswebsitesapps,SCIINFO_videospodcasts,SCIINFO_filmsseries,SCIINFO_books,SCIINFO_socialmedia,SCIINFO_messengers,SCIINFO_museumszoos,SCIINFO_rlconversations,SCIENGAGE_conversations,SCIENGAGE_messengers,SCIENGAGE_socialmedia,SCIENGAGE_publicprotests,BENEFIT_OPEN,TRUST_OPEN,BENEFIT_ONESELF,BENEFIT_REGION_MOST,BENEFIT_REGION_LEAST,GOALS_PRIO_health,GOALS_PRIO_energy,GOALS_PRIO_poverty,GOALS_PRIO_defense,GOALS_TACKLE_health,GOALS_TACKLE_energy,GOALS_TACKLE_poverty,GOALS_TACKLE_defense,influence_integrate,influence_advocate,influence_communicate,influence_involved,NORMPERC_outreach,influence_independent,WILLVUL_gov,WILLVUL_you,competence_expert,integrity_honest,benevolence_concerned,TRUST_SCI_open,competence_intelligent,integrity_ethical,benevolence_improve,TRUST_SCI_trans,competence_qualified,integrity_sincere,benevolence_otherinterest,TRUST_SCI_otherviews,trust_method,TRUST_PEW,OUTSPOKEN_othersthink,OUTSPOKEN_isolate,OUTSPOKEN_against,SCIPOP_common,SCIPOP_good,SCIPOP_advantage,SCIPOP_cahoots,SCIPOP_influence,SCIPOP_involved,SCIPOP_lifeexp,SCIPOP_rely,ATTCHECK_RES,SDO_allgroupsconsider,SDO_notpushequality,SDO_equalityideal,SDO_superiordominate,CLIM_TRUST,CLIM_EMO_helpless,CLIM_EMO_anxious,CLIM_EMO_optimistic,CLIM_EMO_angry,CLIM_EMO_guilty,CLIM_EMO_ashamed,CLIM_EMO_depressed,CLIM_EMO_pessimistic,CLIM_EMO_indifferent,CLIM_GOV_concerns,CLIM_GOV_doingenough,CLIM_GOV_dismisspeople,CLIM_GOV_science,CLIM_GOV_futuregens,CLIM_GOV_trustworthy,CLIM_GOV_lying,CLIM_POLSUPPORT_fueltax,CLIM_POLSUPPORT_publictransport,CLIM_POLSUPPORT_sustenergy,CLIM_POLSUPPORT_protection,CLIM_POLSUPPORT_foodtax,CLIM_WEATHERPAST_floods,CLIM_WEATHERPAST_heatwaves,CLIM_WEATHERPAST_heavystorms,CLIM_WEATHERPAST_wildfires,CLIM_WEATHERPAST_heavyrain,CLIM_WEATHERPAST_droughts,CLIM_WEATHERFUTU_floods,CLIM_WEATHERFUTU_heatwaves,CLIM_WEATHERFUTU_heavystorms,CLIM_WEATHERFUTU_wildfires,CLIM_WEATHERFUTU_heavyrain,CLIM_WEATHERFUTU_droughts,DEM_INCOME,DEM_POL_conservative,DEM_POL_right,DEM_RELIGIOUS,DEM_RESIDENCE,disciplines_trust_general,disciplines_trust_biology,disciplines_trust_physics,disciplines_trust_climate,disciplines_trust_economics,disciplines_trust_sociology,disciplines_consensus_general,disciplines_consensus_biology,disciplines_consensus_physics,disciplines_consensus_climate,disciplines_consensus_economics,disciplines_consensus_sociology,disciplines_precision_general,disciplines_precision_biology,disciplines_precision_physics,disciplines_precision_climate,disciplines_precision_economics,disciplines_precision_sociology,CT_climate...140,CT_vaccine...141,CT_lantian...142,VJS_1,VJS_2,subjective_status,CT_climate...146,Q122_5...147,CT_vaccine...148,Q122_6...149,CT_climate...150,Q122_5...151,CT_vaccine...152,Q122_6...153,CT_climate...154,Q122_5...155,CT_vaccine...156,Q122_6...157,ATT_AI _P1...158,ATT_AI _P2...159,ATT_AI _P3...160,ATT_AI _N1...161,ATT_AI _N2...162,ATT_AI _N3...163,ATT_TRUST_AI_11,ATT_TRUST_AI_12,ATT_AI _P1...166,ATT_AI _P2...167,ATT_AI _P3...168,ATT_AI _N1...169,ATT_AI _N2...170,ATT_AI _N3...171,CT_lantian...172,ID,attcheck_number,attcheck_res,benevolence,competence,integrity,influence_policy,influence_lifestyle,trust_composite,income,income_log,id
2023-03-03 14:16:08,2023-03-03 14:28:36,0,100,748,1,2023-03-03 14:28:37,R_1KfDeLm5REXM9y4,anonymous,FR,1,0,NA,21,4,213,2,3,3,2,2,1,2,3,2,2,2,2,2,1,"Les personnes riches, car elle ont le pouvoir d achats",NA,3,6,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4,4,4,4,4,3,3,4,4,4,4,4,4,3,4,4,5,5,5,5,5,5,5,5,5,5,5,1,9,9,10,10,4,5,3,1,4,3,4,3,3,1,5,5,5,5,5,5,5,4,4,4,4,4,5,5,5,5,5,5,5,5,5,5,5,5,1100,1,99,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,7,7,7,7,7,7,7,4,4,4,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,237457968505975,213,1,4,3.6666666666666665,4,5,4,3.8333333333333335,1100,7.003065458786462,1010
2023-03-03 14:09:35,2023-03-03 14:29:21,0,100,1186,1,2023-03-03 14:29:22,R_zd0f6AbOsSUnXr3,anonymous,FR,1,1,NA,44,4,213,5,6,5,3,5,5,4,4,2,5,5,4,4,3,NA,"Formation, profondeur des recherches menées.",4,4,1,5,4,4,1,4,3,2,3,3,4,4,2,5,4,4,4,4,4,4,4,4,3,4,4,4,4,4,3,5,3,4,4,4,4,3,3,3,2,3,3,2,1,10,10,10,1,4,3,3,2,4,3,3,3,4,1,4,2,2,3,4,4,3,3,3,4,4,3,5,5,5,5,5,5,5,5,5,5,5,5,115000,2,3,1,2,4,4,4,5,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1,1,2,2,1,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,237457967329298,213,1,4,4,3.6666666666666665,3.4,4,4,115000,11.652687407345388,1011
2023-03-03 13:55:37,2023-03-03 14:30:10,0,100,2073,1,2023-03-03 14:30:11,R_PAPzltFtUhHqHPX,anonymous,FR,1,0,NA,49,3,213,2,4,1,2,4,4,1,2,3,3,3,1,2,2,Je ne sais pas.,NA,3,4,1,4,5,2,2,3,3,2,3,2,2,2,2,1,5,4,3,3,3,2,3,4,3,3,3,4,2,3,2,2,2,2,2,3,4,2,4,4,2,3,5,3,1,5,4,10,1,2,4,3,3,3,3,3,2,4,1,1,1,3,1,1,1,4,2,2,3,3,2,5,5,5,5,4,5,3,5,5,5,4,5,42000,99,5,2,1,3,4,3,2,1,2,4,4,3,3,3,3,3,3,3,3,3,3,4,4,3,6,6,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,237457968337979,213,1,2.6666666666666665,3.6666666666666665,2.6666666666666665,2.6,3,3.1666666666666665,42000,10.645424897265505,1012
2023-03-03 14:05:20,2023-03-03 14:30:59,0,100,1538,1,2023-03-03 14:30:59,R_ssSrrLeM6r8M9Gh,anonymous,FR,1,0,NA,25,4,213,4,5,4,3,3,5,5,4,3,3,4,2,4,1,NA,qu'il y ai des preuves a ce qu'il avance,3,6,1,5,5,2,2,4,4,3,3,4,3,5,4,4,4,3,3,3,4,4,3,5,4,4,4,5,3,4,3,4,4,2,3,3,4,4,3,3,3,3,3,4,1,9,5,9,1,2,4,3,2,3,1,3,3,3,3,4,3,3,4,4,3,3,3,3,3,2,3,5,5,5,5,5,5,5,5,5,5,5,5,30000,99,99,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,6,6,3,3,5,4,1,1,1,1,1,4,3,3,2,4,2,3,2,4,3,4,2,4,2,6,237457968331985,213,1,4,4.333333333333333,3.6666666666666665,4,4,4.166666666666667,30000,10.308952660644293,1013
2023-03-03 14:11:58,2023-03-03 14:31:55,0,100,1196,1,2023-03-03 14:31:55,R_sTLuyIOoR9Ly3eh,anonymous,FR,1,0,NA,63,4,213,1,2,1,1,1,1,2,1,1,3,4,1,2,1,je n'en sais rien mais sans doute les laboratoires,NA,3,6,1,3,3,3,3,4,3,4,3,3,3,3,3,3,3,3,3,3,3,3,3,5,3,3,3,3,3,3,3,3,3,4,3,4,3,3,3,3,3,3,3,3,1,8,8,8,1,3,5,4,1,4,2,2,3,5,1,3,2,2,3,1,1,5,1,3,4,4,1,4,4,4,4,4,4,5,5,5,5,5,5,30000,99,99,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,7,7,1,1,4,4,5,1,1,1,1,3,3,3,3,4,3,3,3,3,3,3,3,3,3,7,237457967332381,213,1,3,3.6666666666666665,3,3,3,3.3333333333333335,30000,10.308952660644293,1014
2023-03-03 14:07:52,2023-03-03 14:33:16,0,100,1523,1,2023-03-03 14:33:17,R_3QQ4514lV1kJhnn,anonymous,FR,1,1,NA,29,4,213,1,5,1,1,3,1,5,1,1,1,4,1,1,1,La science bénéficie au monde entier,NA,4,4,1,5,5,5,1,5,3,2,5,5,3,4,4,5,5,4,3,4,4,4,4,4,4,4,5,4,4,3,2,5,4,4,3,4,4,5,2,3,2,3,3,3,1,10,6,10,1,4,1,4,2,5,2,3,4,2,1,1,1,1,2,2,1,2,2,3,3,3,3,5,5,5,5,5,5,5,5,5,5,5,5,34000,2,2,1,1,4,5,4,4,3,2,5,5,5,5,3,2,5,5,5,4,3,2,1,2,2,5,2,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,237457968336942,213,1,3.6666666666666665,4,4,4.2,4,3.8333333333333335,34000,10.4341158035983,1015
2023-03-03 14:07:51,2023-03-03 14:36:06,0,100,1695,1,2023-03-03 14:36:07,R_ZfSOkBXJKf2QcvL,anonymous,FR,1,0,NA,64,3,213,3,3,1,3,2,1,3,1,1,1,3,1,2,1,"Tous,cela fait partie de l'évolution",NA,4,4,1,5,5,4,3,4,4,2,4,3,3,3,4,4,3,4,3,4,3,4,3,4,4,4,3,4,4,4,4,4,4,5,4,4,4,2,1,1,1,4,3,2,1,10,3,10,1,5,4,2,1,4,2,2,3,5,1,4,3,3,4,4,3,3,2,3,3,3,1,3,3,4,4,3,4,4,4,4,4,3,4,7175,99,2,3,1,5,4,3,5,3,4,3,3,3,5,3,3,4,4,4,5,3,3,1,1,3,2,4,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,237457968415841,213,1,4,4,3.6666666666666665,3.2,3,4,7175,8.878358040627822,1016
2023-03-03 14:31:07,2023-03-03 14:39:26,0,100,497,1,2023-03-03 14:39:26,R_2SuxRRB3v9XfQAG,anonymous,FR,1,1,NA,56,4,213,4,5,4,4,3,2,1,4,6,5,4,4,5,4,Les populations car elles sont le cœur de cible,NA,4,4,3,5,3,2,4,4,4,3,3,4,3,2,4,4,3,5,4,3,4,4,4,5,5,4,4,4,5,4,4,4,5,3,4,3,4,4,4,5,4,2,4,3,1,6,3,1,10,5,3,4,3,3,4,4,4,3,3,3,2,3,3,3,4,4,2,2,3,3,2,3,3,2,3,2,3,3,3,3,4,3,4,20000,5,5,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,5,5,4,5,4,6,5,2,2,3,3,4,4,4,4,4,3,4,4,4,3,4,4,5,4,1,237298314524824,213,1,4,4,4.666666666666667,3.2,4,4,20000,9.903487552536127,1017
2023-03-03 14:32:11,2023-03-03 14:46:31,0,100,860,1,2023-03-03 14:46:31,R_2ARuMNf9IUeOZEy,anonymous,FR,1,0,NA,36,3,213,1,2,2,1,1,1,3,1,1,1,4,4,1,1,"Les personnes qui s'intéressent à l'actualité, aux choses extérieurs",NA,3,6,1,5,5,2,2,3,3,1,5,2,4,2,4,5,5,4,3,4,4,4,3,4,3,3,2,4,3,3,2,3,3,3,3,3,3,1,3,2,4,4,4,4,1,8,7,6,4,2,5,1,1,3,3,1,2,2,1,2,2,4,2,2,1,3,1,3,3,3,1,3,4,2,2,2,4,2,4,3,3,2,4,0,99,99,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,6,5,3,1,1,4,1,1,1,1,2,5,3,4,3,3,2,2,3,5,3,4,3,3,2,3,237361102571685,213,1,3.3333333333333335,4,3.3333333333333335,3.4,3,3.6666666666666665,0,-Inf,1018
2023-03-03 14:32:06,2023-03-03 14:47:26,0,100,920,1,2023-03-03 14:47:26,R_ezE4WDJxYebPKwN,anonymous,FR,1,0,NA,51,3,213,2,3,2,2,3,1,3,1,1,3,4,5,5,1,NA,?,2,4,1,5,5,5,3,3,3,3,3,3,3,3,4,4,3,4,3,4,3,4,2,4,3,4,3,4,3,4,3,4,3,3,5,3,5,4,3,3,3,3,5,4,1,6,6,10,1,2,5,3,4,3,3,3,3,4,5,3,3,4,3,2,2,3,2,3,3,3,1,5,5,5,4,4,5,3,4,4,5,4,5,0,99,99,3,1,3,4,3,3,4,3,3,3,3,3,3,3,3,3,3,4,3,3,3,6,5,4,4,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,237123007896777,213,1,4,4,3,3.2,3,4,0,-Inf,1019
2023-03-03 14:31:55,2023-03-03 14:47:33,0,100,938,1,2023-03-03 14:47:34,R_BEqFcDbGhgqQcgN,anonymous,FR,1,1,NA,62,4,213,5,5,3,3,3,2,3,4,3,5,7,5,4,4,Les sociétés qui profitent des découvertes pour faire du fric.,NA,3,6,1,5,5,5,1,2,3,1,4,1,1,1,1,5,5,3,3,2,1,1,2,2,1,2,1,1,1,1,1,3,1,4,4,4,1,1,4,5,4,4,5,5,1,8,3,3,3,1,4,3,3,5,1,1,4,3,1,1,1,5,1,1,1,5,1,2,1,3,1,5,5,5,5,5,5,3,3,3,3,3,3,28000,4,3,4,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,6,7,1,5,7,2,7,1,3,3,1,3,1,1,4,5,1,1,1,3,2,2,4,5,4,9,237457968336937,213,1,1.3333333333333333,1.6666666666666667,1,1.8,3,1.5,28000,10.239959789157341,1020
2023-03-03 12:27:26,2023-03-03 14:53:43,0,100,8776,1,2023-03-03 14:53:44,R_2fx4qUPwLTYW97q,anonymous,FR,1,0,NA,62,3,213,3,3,4,3,1,3,3,2,2,3,6,5,3,1,Chercheurs.l état,NA,2,4,1,5,5,5,5,3,2,1,1,3,3,4,3,5,3,3,1,4,3,3,2,3,3,3,2,2,1,3,3,3,1,4,4,4,3,1,5,5,5,5,5,3,1,5,3,4,1,3,5,5,1,5,1,3,3,4,1,5,1,5,5,1,1,4,2,3,3,3,4,5,5,5,5,5,5,5,5,5,5,5,5,0,99,99,4,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,7,7,1,5,1,1,4,1,3,3,2,5,1,5,3,5,5,1,1,5,3,5,3,5,5,9,237457967429824,213,1,3,3,2.3333333333333335,3.2,3,3,0,-Inf,1021
2023-03-03 10:27:11,2023-03-03 14:53:47,0,100,15995,1,2023-03-03 14:53:47,R_302yy3QeEnDPQX0,anonymous,FR,1,1,NA,49,4,213,3,5,4,5,5,4,2,4,2,5,5,4,3,4,NA,ses connaissances scientifique et son  impartialité (non lié à un part ou gouvernement),3,4,1,5,3,4,3,4,1,2,2,4,2,3,5,4,5,5,4,4,4,3,4,3,2,5,4,5,4,4,3,5,3,5,4,4,4,2,1,3,3,3,1,1,1,8,1,10,1,4,1,3,3,3,3,4,2,4,1,2,2,4,1,2,2,2,3,3,3,3,3,4,4,3,4,3,4,5,5,4,5,4,5,2500,2,2,2,2,5,5,5,4,3,4,5,5,4,4,3,4,4,5,4,4,3,4,2,2,2,6,6,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,237361103662243,213,1,4,4,3.3333333333333335,3.8,4,4,2500,7.824046010856292,1022
2023-03-03 14:32:42,2023-03-03 14:55:26,0,100,1363,1,2023-03-03 14:55:27,R_2CjEC3Kdtpmkk3b,anonymous,FR,1,1,NA,25,4,213,5,5,4,3,4,1,1,2,3,4,6,1,1,1,NA,Les études qu'il ou elle a publié,4,6,1,5,5,4,1,3,3,2,5,4,4,4,4,5,3,5,2,4,4,2,2,5,4,2,2,4,3,2,3,4,2,2,3,3,4,3,2,3,2,4,3,3,1,10,5,10,1,4,4,4,2,4,4,3,4,5,1,1,1,5,1,1,1,4,3,3,2,3,3,5,5,4,4,4,5,5,5,5,4,4,5,40800,3,3,4,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,6,5,2,7,7,5,2,1,1,1,1,4,3,4,3,3,3,2,2,4,3,4,3,4,2,4,237361102907459,213,1,2,4.333333333333333,3.6666666666666665,3.8,4,3.1666666666666665,40800,10.616437360392252,1023
2023-03-03 14:21:09,2023-03-03 14:57:07,0,100,2157,1,2023-03-03 14:57:08,R_3RfHnpDZ3PV5OmO,anonymous,FR,1,1,NA,30,4,213,4,4,5,4,2,5,5,2,2,6,5,4,3,1,"La science peut être une passion pour certains curieux. C’est très intéressant à étudier et des gens peuvent prendre plaisir et aimer la recherche en science. Au delà de tout ça nous pouvons constater à quel point la science est bénéfique pour l’humanité, tout les avancées technologiques et scientifiques qui me semblent être liés sont un grand pas pour nous et contribuent à améliorer notre niveau de vie. C’est grâce à la science que nous savons qu’est ce que le réchauffement climatique et comment le ralentir, autrement on court droit à notre perte. Évidemment on peut entendre que certains dénoncent le progrès et les avancées car cela serait dangereux, exemple invention bombe nucléaire. C’est à double tranchant, nous pouvons créer des merveilles avec la science comme des abonimations. Ce n’est pas pour autant qu’il faut stopper les recherches et avancées, mais en tant qu’humain nous devons prendre conscience des conséquences de la science.",NA,5,2,1,4,5,5,2,3,4,2,5,3,3,5,3,5,2,5,4,4,3,4,4,4,4,4,3,4,3,4,3,3,4,3,3,4,5,2,3,5,1,4,3,1,1,8,8,8,3,5,4,1,3,4,1,1,1,4,4,3,2,3,4,2,4,5,3,3,3,3,2,2,5,2,4,2,4,4,4,4,5,4,2,42000,3,4,3,1,4,4,4,4,4,4,4,3,4,4,4,2,4,4,4,4,5,5,1,3,7,5,2,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,237457968514051,213,1,4,4,3.3333333333333335,3.2,4,4,42000,10.645424897265505,1024
2023-03-03 14:34:17,2023-03-03 14:57:27,0,100,1390,1,2023-03-03 14:57:28,R_tRJNXYmCJ7Ijuet,anonymous,FR,1,0,NA,54,4,213,3,2,1,1,1,1,1,2,1,3,3,1,1,1,"Les entreprises grâce aux nouvelles technologies, le monde médical grâce aux recherches",NA,3,6,1,5,4,5,3,4,4,2,4,2,2,2,2,5,4,4,3,3,4,4,4,4,4,4,4,4,4,4,3,2,3,5,3,5,5,2,4,3,5,3,5,5,1,9,5,8,1,1,4,4,2,1,1,1,3,3,2,1,4,5,3,3,1,5,1,1,1,3,1,3,4,3,1,2,4,3,3,3,1,3,4,45000,99,3,2,2,4,3,4,2,2,3,4,4,4,2,3,3,4,4,4,2,2,3,4,7,2,4,1,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,237457968457766,213,1,4,3.6666666666666665,4,2.4,3,3.8333333333333335,45000,10.714417768752456,1025
2023-03-03 14:35:48,2023-03-03 15:01:22,0,100,1534,1,2023-03-03 15:01:24,R_1f3mwGsj9e52bCn,anonymous,FR,1,0,NA,45,3,213,1,4,6,6,6,5,4,3,4,3,5,4,4,1,"les entreprises pharmaceutique, ils se font de l'argent en changeant une molécule, ils font un meilleur médicament selon eux.",NA,2,2,1,5,5,5,3,3,3,1,5,5,3,3,4,5,3,5,4,4,4,3,4,4,3,4,3,4,3,3,2,3,4,2,2,2,3,1,4,3,3,2,2,4,1,9,3,5,1,4,5,4,1,5,5,4,3,5,1,1,1,1,1,1,2,4,2,3,3,3,2,5,5,5,5,5,5,5,5,5,5,5,5,18000,2,3,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,7,7,1,1,1,7,7,1,1,1,1,5,3,4,4,3,5,3,2,4,3,4,4,2,4,7,237457968504936,213,1,3.3333333333333335,4,3.3333333333333335,3.6,5,3.6666666666666665,18000,9.798127036878302,1026
2023-03-03 14:36:31,2023-03-03 15:02:17,0,100,1545,1,2023-03-03 15:02:17,R_zVllfcd8jXRB4c1,anonymous,FR,1,1,NA,40,4,213,1,3,6,3,3,1,3,1,1,3,3,1,3,1,NA,"Le sérieux des recherches, l'absence de conflits d'intérêts sur ses sujets de recherche, les grandes découvertes, l'application pratique des enseignements Issus des recherches, la pédagogie ie capacité à faire comprendre ses travaux et leurs implications",4,6,1,4,5,4,2,3,3,1,5,5,2,4,4,5,1,4,1,4,4,3,NA,4,3,3,4,4,4,3,3,5,2,2,NA,2,5,4,2,4,4,4,2,3,1,7,1,9,1,4,3,4,3,3,3,1,2,3,1,2,1,2,2,2,3,2,3,3,3,3,3,2,5,3,5,2,4,3,5,4,5,3,5,90000,1,2,1,2,4,4,4,3,2,4,5,5,5,2,1,4,3,4,4,2,1,2,1,1,4,3,2,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,237457967664141,213,1,3,4,3.6666666666666665,3.2,4,3.5,90000,11.407564949312402,1027
2023-03-03 14:13:03,2023-03-03 15:03:35,0,100,3032,1,2023-03-03 15:03:36,R_1mIa2lJy1Eyxfa2,anonymous,FR,1,0,NA,69,4,213,1,2,1,1,1,1,1,2,1,2,3,3,3,1,NA,Son charisme,3,6,1,5,4,4,4,3,3,3,3,3,3,3,4,4,4,4,4,4,4,4,3,4,4,4,4,3,4,3,3,3,3,3,2,2,2,3,2,3,2,3,2,4,1,9,5,8,2,4,2,3,3,4,3,2,2,3,3,1,1,4,3,1,1,5,2,3,3,3,2,5,5,5,5,4,4,5,5,5,5,4,4,12000,3,3,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,6,4,2,7,6,2,6,1,1,2,3,2,2,3,3,4,3,3,2,3,2,3,3,4,3,5,237457968333033,213,1,3.6666666666666665,3.6666666666666665,4,3.4,4,3.6666666666666665,12000,9.392661928770137,1028
2023-03-03 15:01:42,2023-03-03 15:08:48,0,100,425,1,2023-03-03 15:08:49,R_5im4f8iPfoVXZaF,anonymous,FR,1,0,NA,33,4,213,1,3,2,1,2,1,2,1,1,2,3,1,2,1,Les scientifiques,NA,3,4,1,5,3,4,4,3,3,3,3,4,4,4,4,4,4,3,3,3,4,3,3,4,4,4,3,4,4,3,3,3,3,2,2,2,3,3,3,3,3,3,2,3,1,7,4,7,5,2,3,3,2,3,2,2,2,3,3,3,3,3,2,3,4,3,2,3,3,3,2,4,4,4,4,4,4,4,4,4,4,4,4,36000,99,99,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,6,4,6,1,1,5,3,2,2,2,1,3,4,3,3,3,2,2,2,3,3,3,3,3,2,7,237457967418459,213,1,3.3333333333333335,3.6666666666666665,4,4,3,3.5,36000,10.491274217438248,1029
2023-03-03 13:57:00,2023-03-03 15:08:50,0,100,4309,1,2023-03-03 15:08:51,R_1K9MkYjI05ew5mV,anonymous,FR,1,0,NA,42,4,213,2,3,5,5,3,1,1,1,1,3,4,1,1,1,NA,Une étude / vision large d'une problématique.,3,2,1,5,5,5,3,3,2,1,2,4,5,4,5,4,5,5,3,5,4,4,2,4,4,3,4,4,4,4,2,4,2,4,1,1,1,2,3,5,5,5,3,3,1,10,10,10,8,2,3,5,2,5,4,5,3,4,1,1,1,4,2,1,1,5,2,3,2,3,1,5,5,5,5,2,5,5,5,5,5,5,5,1500,99,99,2,2,4,4,4,4,4,4,4,4,4,3,3,3,3,4,4,2,3,4,1,2,7,6,2,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,237457968503893,213,1,3.6666666666666665,4.333333333333333,4,4.6,4,4,1500,7.313220387090301,1030
2023-03-03 14:47:15,2023-03-03 15:09:58,0,100,1363,1,2023-03-03 15:09:59,R_2CkLTJkOhg4aYii,anonymous,FR,1,0,NA,64,4,213,1,5,1,1,5,1,5,1,1,1,5,1,1,1,Le meilleur côté de la science et des nouvelles technologies sont réservés pour les élites et les gens aisés,NA,1,6,1,5,5,5,2,2,2,1,5,3,5,1,5,5,5,5,5,5,2,3,3,5,3,2,4,5,2,2,3,5,3,5,4,5,4,5,5,5,5,5,5,5,1,10,1,10,1,1,1,1,5,1,1,1,1,1,1,1,1,5,5,1,1,5,1,3,3,3,1,1,1,1,1,1,1,1,1,1,1,1,1,40000,99,99,1,1,3,3,3,2,3,3,2,2,2,2,2,2,5,5,5,5,5,5,7,5,5,7,7,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,237457968333024,213,1,2.3333333333333335,5,2.3333333333333335,3.8,5,3.6666666666666665,40000,10.596634733096073,1031
2023-03-03 12:39:21,2023-03-03 15:12:14,0,100,9172,1,2023-03-03 15:12:15,R_pS0H7Yt7riI3uql,anonymous,FR,1,1,NA,22,4,213,3,3,3,4,4,2,5,1,2,2,4,5,4,1,Ceux qui si intéresse le plus,NA,3,2,1,4,4,4,2,4,3,2,4,2,3,3,2,3,3,4,3,3,2,4,3,3,4,3,4,4,3,2,2,4,3,4,3,4,4,3,3,4,2,2,3,2,1,7,7,9,3,3,3,4,2,4,3,4,3,3,4,3,2,4,3,2,2,4,1,3,3,2,2,3,4,4,4,2,4,4,4,3,4,2,4,1700,4,4,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,5,5,3,3,2,5,3,1,1,1,2,4,4,3,3,3,2,4,4,4,4,4,3,2,3,7,237457967844512,213,1,3,3.3333333333333335,3,2.6,3,3.1666666666666665,1700,7.438383530044307,1032
